,sec_name,rpt_date,stock_code,stock_name,marketvalueofstockholdings,hold_number,proportiontototalstockinvestments,proportiontonetvalue,proportiontoshareholdtocirculation,quarter_changing
0,华夏中证机器人ETF,2023年年报,002230.SZ,科大讯飞,8006.514468,172.6286,9.973642146020229,9.912101246467731,0.08011744362933904,96.74000000000001
1,华夏中证机器人ETF,2023年年报,300124.SZ,汇川技术,7889.343,124.95,9.827682715580607,9.767042437337349,0.05361694292856228,38.870000000000005
2,华夏中证机器人ETF,2023年年报,002236.SZ,大华股份,4690.681875,254.2375,5.84313968694538,5.807085448455483,0.12977859911623071,143.07
3,华夏中证机器人ETF,2023年年报,688777.SH,中控技术,3209.18368,70.7648,3.9976508795547825,3.9729839597252194,0.09143631207312233,39.291399999999996
4,华夏中证机器人ETF,2023年年报,688169.SH,石头科技,2885.18456,10.1968,3.5940481268937146,3.5718715787956596,0.07755549296773051,5.699999999999999
5,华夏中证机器人ETF,2023年年报,002008.SZ,大族激光,2243.835104,108.2932,2.795124951240403,2.777878041701985,0.11058486373307884,51.81
6,华夏中证机器人ETF,2023年年报,688017.SH,绿的谐波,2002.39215,13.0449,2.4943616626085707,2.4789705689359907,0.07733878181965385,5.9937000000000005
7,华夏中证机器人ETF,2023年年报,688188.SH,柏楚电子,1923.636,7.6,2.3962558438983597,2.38147009782562,0.051935959353934164,2.9642999999999997
8,华夏中证机器人ETF,2023年年报,300024.SZ,机器人,1893.265,159.5,2.358422965830452,2.343870661996252,0.10505620331014984,76.37
9,华夏中证机器人ETF,2023年年报,689009.SH,九号公司-WD,1649.739622,55.6217,2.055065620589431,2.0423851388678216,,27.029199999999996
