,sec_name,rpt_date,stock_code,stock_name,marketvalueofstockholdings,hold_number,proportiontototalstockinvestments,proportiontonetvalue,proportiontoshareholdtocirculation,quarter_changing
0,华夏中证人工智能ETF,2023年年报,002415.SZ,海康威视,15757.606032,453.8481,9.332754549351197,9.26740102001284,0.049827241101139105,37.039999999999964
1,华夏中证人工智能ETF,2023年年报,002230.SZ,科大讯飞,10448.667281999999,225.2839,6.18843033089625,6.145095240377159,0.1045549240325627,55.329999999999984
2,华夏中证人工智能ETF,2023年年报,603501.SH,韦尔股份,9460.9086,88.66,5.60341067027166,5.564172237320488,0.07300564486958223,12.597499999999997
3,华夏中证人工智能ETF,2023年年报,688111.SH,金山办公,8866.91034,28.0707,5.251603425436127,5.214828557231593,0.06079549885942843,11.132299999999997
4,华夏中证人工智能ETF,2023年年报,300308.SZ,中际旭创,8820.5292,78.12,5.224133275816949,5.187550770030132,0.10413148741032723,19.180000000000007
5,华夏中证人工智能ETF,2023年年报,688008.SH,澜起科技,6505.454748,110.7123,3.852984537860627,3.8260036356303404,0.09722348577733553,37.7256
6,华夏中证人工智能ETF,2023年年报,603019.SH,中科曙光,5622.732313,142.3837,3.330174676747797,3.306854801861146,0.09788986182628238,34.870000000000005
7,华夏中证人工智能ETF,2023年年报,000938.SZ,紫光股份,5384.55933,278.2718,3.1891120060532896,3.166779936357382,0.09729511491258444,69.54999999999998
8,华夏中证人工智能ETF,2023年年报,600588.SH,用友网络,4437.233391,249.4229,2.628039439004315,2.6096363350041925,0.07299475830536108,60.31
9,华夏中证人工智能ETF,2023年年报,002236.SZ,大华股份,4434.642,240.36,2.6265046363131397,2.6081122799194363,0.12269466181651885,87.77000000000001
