,sec_name,rpt_date,stock_code,stock_name,marketvalueofstockholdings,hold_number,proportiontototalstockinvestments,proportiontonetvalue,proportiontoshareholdtocirculation,quarter_changing
0,华夏中证机床ETF,2023年年报,000988.SZ,华工科技,1052.6112,35.37,9.809522085644435,9.772203608589185,0.03519453213450189,-1.7000000000000028
1,华夏中证机床ETF,2023年年报,002176.SZ,江特电机,625.455,46.33,5.828756749003563,5.806582343043803,0.02715678831819139,1.0700000000000003
2,华夏中证机床ETF,2023年年报,002008.SZ,大族激光,613.5192,29.61,5.717524326519522,5.6957730833367055,0.030236596712780343,-0.8000000000000007
3,华夏中证机床ETF,2023年年报,600862.SH,中航高科,539.7955,24.37,5.030476475056964,5.011338975872766,0.017493999226259868,0.9700000000000024
4,华夏中证机床ETF,2023年年报,688017.SH,绿的谐波,526.27475,3.4285,4.904473544687728,4.885815399892545,0.0203264121203446,-0.2885
5,华夏中证机床ETF,2023年年报,300124.SZ,汇川技术,523.4306,8.29,4.87796826691766,4.859410956453819,0.003557298574452031,-1.0700000000000003
6,华夏中证机床ETF,2023年年报,688188.SH,柏楚电子,521.609088,2.0608,4.860993184196455,4.842500452233943,0.014082845399550988,-0.15169999999999995
7,华夏中证机床ETF,2023年年报,600549.SH,厦门钨业,514.3692,29.94,4.793523028802334,4.775286974323598,0.02116427100644026,0.7000000000000028
8,华夏中证机床ETF,2023年年报,002595.SZ,豪迈科技,418.8639,14.07,3.903487515551005,3.888637433354062,0.02637871800577882,-0.3200000000000003
9,华夏中证机床ETF,2023年年报,002747.SZ,埃斯顿,341.213873,18.3547,3.17984933384879,3.1677521966622546,0.023329401414412466,-0.5823999999999998
