,sec_name,rpt_date,stock_code,stock_name,marketvalueofstockholdings,hold_number,proportiontototalstockinvestments,proportiontonetvalue,proportiontoshareholdtocirculation,quarter_changing
0,富国中证旅游主题ETF,2023年年报,601888.SH,中国中免,40608.31287,485.223,15.561253114626515,15.476167689902862,0.24851681317653423,100.1329
1,富国中证旅游主题ETF,2023年年报,300144.SZ,宋城演艺,26860.865472,2721.4656,10.293181295806045,10.236900500431794,1.1978995320860772,395.4899999999998
2,富国中证旅游主题ETF,2023年年报,600754.SH,锦江酒店,17749.80909,593.6391,6.801791368925407,6.764600706756772,0.6494644230296805,9.870000000000005
3,富国中证旅游主题ETF,2023年年报,600009.SH,上海机场,16894.559594,515.3923,6.474056652981451,6.4386579703723905,0.26746414824612763,-107.72000000000003
4,富国中证旅游主题ETF,2023年年报,601111.SH,中国国航,14158.9334,1929.01,5.425754750656289,5.396087946575321,0.17498936310581442,173.76
5,富国中证旅游主题ETF,2023年年报,600115.SH,中国东航,13755.0656,3545.12,5.270991141521217,5.242170549973265,0.26297869514136707,107.65999999999985
6,富国中证旅游主题ETF,2023年年报,600258.SH,首旅酒店,13576.7478,869.19,5.202659112324966,5.174212144911495,0.778423398395537,13.700000000000045
7,富国中证旅游主题ETF,2023年年报,600029.SH,南方航空,12869.011008,2234.2033,4.931451800804718,4.904487733843986,0.17629162006565174,-474.5999999999999
8,富国中证旅游主题ETF,2023年年报,600515.SH,海南机场,10514.22932,2841.6836,4.029090897657562,4.007060736734649,0.3096861079387709,
9,富国中证旅游主题ETF,2023年年报,601021.SH,春秋航空,10126.846,201.73,3.8806442011842948,3.859425713339714,0.20615221128393285,4.179999999999978
10,富国中证旅游主题ETF,2023年年报,688563.SH,航材股份,9.079549,0.1501,0.0034793161835598827,0.0034602920668614775,0.002203899916162238,
11,富国中证旅游主题ETF,2023年年报,688548.SH,广钢气体,5.1612,0.4048,0.0019777906024395337,0.001966976489194062,0.0016643397910854744,
12,富国中证旅游主题ETF,2023年年报,603296.SH,华勤技术,4.610575,0.0593,0.0017667891007600274,0.0017571286961687036,0.0009973425781776566,
13,富国中证旅游主题ETF,2023年年报,301348.SZ,蓝箭电子,2.732141,0.0613,0.0010469663633146846,0.0010412417872128874,0.0012926589854044038,
14,富国中证旅游主题ETF,2023年年报,688702.SH,盛科通信-U,2.645082,0.0549,0.0010136050380302967,0.001008062874135939,0.0014759349214321395,
