,sec_name,rpt_date,stock_code,stock_name,marketvalueofstockholdings,hold_number,proportiontototalstockinvestments,proportiontonetvalue,proportiontoshareholdtocirculation,quarter_changing
0,招商中证国新央企股东回报ETF,2023年年报,601088.SH,中国神华,1868.99295,59.617,4.858098936186906,4.827591294533052,0.0036151150802442014,
1,招商中证国新央企股东回报ETF,2023年年报,600028.SH,中国石化,1592.622954,285.4163,4.139726625814317,4.11373018191637,0.003005268784637076,
2,招商中证国新央企股东回报ETF,2023年年报,000830.SZ,鲁西化工,1482.9355,147.85,3.8546145264934233,3.8304085149994913,0.10096107169287832,
3,招商中证国新央企股东回报ETF,2023年年报,600019.SH,宝钢股份,1349.1936,227.52,3.506977376704487,3.484954439234085,0.010409042149279842,
4,招商中证国新央企股东回报ETF,2023年年报,600782.SH,新钢股份,1060.1922,303.78,2.755772085161506,2.7384665283257728,0.09657138984568632,
5,招商中证国新央企股东回报ETF,2023年年报,600750.SH,江中药业,1039.4064,49.78,2.7017432709448483,2.6847770014980203,0.07959581927324405,
6,招商中证国新央企股东回报ETF,2023年年报,601857.SH,中国石油,981.2694,138.99,2.5506269717351064,2.534609674708335,0.0008583758427076535,
7,招商中证国新央企股东回报ETF,2023年年报,601668.SH,中国建筑,925.7326,192.46,2.4062694079469575,2.391158640178631,0.004657748824054166,
8,招商中证国新央企股东回报ETF,2023年年报,600808.SH,马钢股份,924.0384,339.72,2.401865650716259,2.3867825374377416,0.05692596581388371,
9,招商中证国新央企股东回报ETF,2023年年报,000825.SZ,太钢不锈,899.5268,241.16,2.338152313603757,2.323469304086553,0.0423366413535146,
10,招商中证国新央企股东回报ETF,2023年年报,301487.SZ,盟固利,3.551232,0.0867,0.009230765905967112,0.009172799013536782,0.0015920254325971046,
11,招商中证国新央企股东回报ETF,2023年年报,688563.SH,航材股份,3.478175,0.0575,0.009040867846704232,0.008984093466410614,0.000844265457557153,
12,招商中证国新央企股东回报ETF,2023年年报,301526.SZ,国际复材,2.9512400000000003,0.6632,0.007671198494586212,0.007623025293957222,0.0012145948930995147,
13,招商中证国新央企股东回报ETF,2023年年报,301348.SZ,蓝箭电子,2.732141,0.0613,0.0071016914673822755,0.007057094627904738,0.0012926589854044038,
14,招商中证国新央企股东回报ETF,2023年年报,688549.SH,中巨芯-U,2.612261,0.3229,0.006790085743845391,0.006747445710080503,0.0012344330074678686,
