,sec_name,rpt_date,stock_code,stock_name,marketvalueofstockholdings,hold_number,proportiontototalstockinvestments,proportiontonetvalue,proportiontoshareholdtocirculation,quarter_changing
0,平安中证医药及医疗器械创新ETF,2023年年报,300760.SZ,迈瑞医疗,11873.916,40.86,9.905893661496494,9.687786236101914,0.03370062508613877,-0.6700000000000017
1,平安中证医药及医疗器械创新ETF,2023年年报,603259.SH,药明康德,11488.287404,157.8929,9.584180431858673,9.373156470776296,0.06152990930284621,-34.401100000000014
2,平安中证医药及医疗器械创新ETF,2023年年报,300122.SZ,智飞生物,10531.892952,172.3432,8.786301977946989,8.59284566106787,0.12132415773198428,-61.073499999999996
3,平安中证医药及医疗器械创新ETF,2023年年报,600436.SH,片仔癀,10420.500783,43.0617,8.69337231760263,8.501962120907425,0.07137489083064612,
4,平安中证医药及医疗器械创新ETF,2023年年报,300015.SZ,爱尔眼科,10333.20477,653.1735,8.620545036202744,8.430738346610221,0.08262316000070706,44.50999999999999
5,平安中证医药及医疗器械创新ETF,2023年年报,688271.SH,联影医疗,8020.921626,58.5426,6.691507392704611,6.544174148546697,0.09934278249959153,
6,平安中证医药及医疗器械创新ETF,2023年年报,000661.SZ,长春高新,6813.5985,46.7325,5.684290017979916,5.559133630945734,0.11625207431872907,-16.009999999999998
7,平安中证医药及医疗器械创新ETF,2023年年报,300896.SZ,爱美客,4667.48514,15.858,3.8938806256887006,3.808145374828508,0.1061548946647633,-5.579999999999998
8,平安中证医药及医疗器械创新ETF,2023年年报,603392.SH,万泰生物,4056.899792,53.9984,3.384495724485439,3.309976082547857,0.0427004494460643,-19.954
9,平安中证医药及医疗器械创新ETF,2023年年报,300347.SZ,泰格医药,4055.1369,73.77,3.383025020070088,3.308537760021966,0.13001722128061813,
10,平安中证医药及医疗器械创新ETF,2023年年报,301413.SZ,安培龙,11.854296000000001,0.1633,0.009889525545565865,0.009671778512453514,0.010113009318212247,
11,平安中证医药及医疗器械创新ETF,2023年年报,301526.SZ,国际复材,4.326735,0.9723,0.0036096075474573875,0.003530131405701406,0.0017806854863701119,
12,平安中证医药及医疗器械创新ETF,2023年年报,688652.SH,京仪装备,2.1736,0.0416,0.0018133403051384884,0.0017734142773783408,0.0010980582371023426,
13,平安中证医药及医疗器械创新ETF,2023年年报,601096.SH,宏盛华源,1.590708,0.3918,0.0013270587643109287,0.0012978396569469756,0.0006039584612168744,
14,平安中证医药及医疗器械创新ETF,2023年年报,601083.SH,锦江航运,1.398141,0.1263,0.0011664084594988182,0.0011407265417685089,0.0006707584881751598,
