,sec_name,rpt_date,stock_code,stock_name,marketvalueofstockholdings,hold_number,proportiontototalstockinvestments,proportiontonetvalue,proportiontoshareholdtocirculation,quarter_changing
0,南方中证国新央企科技引领ETF,2023年年报,002415.SZ,海康威视,25978.750448,748.2359,10.230504561928887,10.229774133868764,0.08214759649721529,
1,南方中证国新央企科技引领ETF,2023年年报,002179.SZ,中航光电,22086.3474,566.3166,8.697665358629347,8.697044370798585,0.2770515769326476,
2,南方中证国新央企科技引领ETF,2023年年报,600760.SH,中航沈飞,21126.004848,500.8536,8.319479776573887,8.318885790085961,0.18247782360326437,
3,南方中证国新央企科技引领ETF,2023年年报,600845.SH,宝信软件,17647.68552,361.6329,6.949707899971217,6.949211711183158,0.20842102458174838,
4,南方中证国新央企科技引领ETF,2023年年报,600893.SH,航发动力,11752.100052,314.3954,4.628009858860889,4.62767943251261,0.11796648507964519,
5,南方中证国新央企科技引领ETF,2023年年报,000733.SZ,振华科技,9077.841084,154.2801,3.574879200145565,3.574623964241653,0.296607842417777,
6,南方中证国新央企科技引领ETF,2023年年报,301269.SZ,华大九天,8296.067845,78.3757,3.267014712821882,3.266781457540616,0.2987773252820511,
7,南方中证国新央企科技引领ETF,2023年年报,600765.SH,中航重机,7852.849368000001,410.9288,3.0924740373588424,3.092253243770567,0.2797949135764383,
8,南方中证国新央企科技引领ETF,2023年年报,688981.SH,中芯国际,7801.129512,147.1356,3.072106613459474,3.0718872740456082,0.07455153841370576,
9,南方中证国新央企科技引领ETF,2023年年报,002230.SZ,科大讯飞,7679.6004,165.58,3.024248109363528,3.024032186906675,0.07684616753044372,
10,南方中证国新央企科技引领ETF,2023年年报,688720.SH,艾森股份,0.8223600000000001,0.0165,0.0003238476672843799,0.0003238245455094999,0.0009921358502156272,
