,sec_name,rpt_date,stock_code,stock_name,marketvalueofstockholdings,hold_number,proportiontototalstockinvestments,proportiontonetvalue,proportiontoshareholdtocirculation,quarter_changing
0,华夏中证基建ETF,2023年年报,601668.SH,中国建筑,1132.4664,235.44,9.967597265918327,9.86897194955531,0.005697913245013576,-95.19999999999999
1,华夏中证基建ETF,2023年年报,601390.SH,中国中铁,1063.7504,187.28,9.362781605405269,9.270140693735584,0.009196829558815746,-67.38
2,华夏中证基建ETF,2023年年报,601669.SH,中国电建,767.8278,157.02,6.758168083376322,6.691298761966592,0.012012369619419757,-29.0
3,华夏中证基建ETF,2023年年报,601186.SH,中国铁建,638.400617,83.8897,5.618992532202079,5.563394889024347,0.007292698395422406,-40.33
4,华夏中证基建ETF,2023年年报,600031.SH,三一重工,585.102447,42.4911,5.149879546977573,5.098923585776294,0.005020087013171,-23.019999999999996
5,华夏中证基建ETF,2023年年报,000157.SZ,中联重科,581.5618,89.06,5.118715935097536,5.068068325146684,0.012603854034224687,-45.03999999999999
6,华夏中证基建ETF,2023年年报,000425.SZ,徐工机械,574.485366,105.2171,5.056431487461075,5.0064001567587475,0.01295762800151506,-22.39
7,华夏中证基建ETF,2023年年报,601868.SH,中国能建,496.608,236.48,4.370980492695561,4.327731420486085,0.01662717412466383,-113.72
8,华夏中证基建ETF,2023年年报,601800.SH,中国交建,492.36296,64.7846,4.333617045005003,4.290737668896862,0.005514880536243275,-31.150000000000006
9,华夏中证基建ETF,2023年年报,601117.SH,中国化学,425.005092,66.8247,3.740755216243561,3.7037419665309037,0.011046298543977357,-32.139999999999986
