,sec_name,rpt_date,stock_code,stock_name,marketvalueofstockholdings,hold_number,proportiontototalstockinvestments,proportiontonetvalue,proportiontoshareholdtocirculation,quarter_changing
0,华夏中证动漫游戏ETF,2023年年报,300418.SZ,昆仑万维,61524.170620000004,1645.0313,10.632325336797772,10.559206215513344,1.4868673337177967,-2.5880999999999403
1,华夏中证动漫游戏ETF,2023年年报,002602.SZ,世纪华通,59447.464739999996,11520.8265,10.273438539584722,10.202787503730486,1.6742775012075501,-214.9375
2,华夏中证动漫游戏ETF,2023年年报,002555.SZ,三七互娱,56500.355042999996,3003.7403,9.76413254186113,9.696984033049548,1.8677828737740214,-48.45580000000018
3,华夏中证动漫游戏ETF,2023年年报,002517.SZ,恺英网络,46275.670244,4142.8532,7.997149352105803,7.942152489718367,2.168631906862788,761.4666999999995
4,华夏中证动漫游戏ETF,2023年年报,300002.SZ,神州泰岳,33574.224645,3793.6977,5.802143706433497,5.762242025856426,2.085372765544086,-66.39519999999993
5,华夏中证动漫游戏ETF,2023年年报,002624.SZ,完美世界,31051.141183999996,2622.5626,5.3661159804372165,5.3292128879554665,1.4351644891712467,-50.710399999999936
6,华夏中证动漫游戏ETF,2023年年报,002558.SZ,巨人网络,29692.905796,2665.4314,5.131391962483965,5.0961030807598275,1.3505822787980164,-97.62919999999986
7,华夏中证动漫游戏ETF,2023年年报,300315.SZ,掌趣科技,27476.599814999998,5335.2621,4.748380115295854,4.715725228377255,2.056582412645045,-94.01900000000023
8,华夏中证动漫游戏ETF,2023年年报,300251.SZ,光线传媒,23124.981965,2837.4211,3.9963534523378677,3.968870296629152,1.0180099474008641,526.7395000000001
9,华夏中证动漫游戏ETF,2023年年报,603444.SH,吉比特,20551.056896000002,83.8408,3.551539512542125,3.5271153682333303,1.1637912085768929,-2.1855999999999938
