,sec_name,rpt_date,stock_code,stock_name,marketvalueofstockholdings,hold_number,proportiontototalstockinvestments,proportiontonetvalue,proportiontoshareholdtocirculation,quarter_changing
0,易方达中证科技50ETF,2023年年报,300750.SZ,宁德时代,6019.06968,36.868,10.081021960476631,9.989372828584337,0.009465826520491608,12.548000000000002
1,易方达中证科技50ETF,2023年年报,600276.SH,恒瑞医药,3981.6240380000004,88.0306,6.668611845251083,6.607985800695276,0.013810437342701421,18.66000000000001
2,易方达中证科技50ETF,2023年年报,300760.SZ,迈瑞医疗,3473.9777,11.9545,5.818381800807812,5.765485413600978,0.009859865946946792,4.419999999999999
3,易方达中证科技50ETF,2023年年报,000725.SZ,京东方A,2881.125,738.75,4.8254441201083145,4.781574781628886,0.020096197421215028,156.32000000000005
4,易方达中证科技50ETF,2023年年报,601012.SH,隆基绿能,2737.924,119.56,4.585604327165061,4.543915433178528,0.015777175028872634,25.35000000000001
5,易方达中证科技50ETF,2023年年报,002415.SZ,海康威视,2555.697536,73.6088,4.280402845369953,4.24148861559588,0.008081389841150659,0.8799999999999955
6,易方达中证科技50ETF,2023年年报,688981.SH,中芯国际,2064.111016,38.9308,3.45707054203063,3.425641435407342,0.01972568862787997,8.5644
7,易方达中证科技50ETF,2023年年报,600406.SH,国电南瑞,1765.270944,79.0892,2.956559086163514,2.9296802563486897,0.009924692428913723,16.690000000000005
8,易方达中证科技50ETF,2023年年报,002230.SZ,科大讯飞,1692.87,36.5,2.8352985683050065,2.809522148666265,0.016939757910745236,7.73
9,易方达中证科技50ETF,2023年年报,000063.SZ,中兴通讯,1664.6281279999998,62.8636,2.7879977482492118,2.7626513523831493,0.01561044839655688,13.36
