,sec_name,rpt_date,stock_code,stock_name,marketvalueofstockholdings,hold_number,proportiontototalstockinvestments,proportiontonetvalue,proportiontoshareholdtocirculation,quarter_changing
0,汇添富中证全指证券公司ETF,2023年年报,600030.SH,中信证券,16156.271985,793.1405,13.303334734924553,13.270920228583694,0.0697776542133452,-152.46000000000004
1,汇添富中证全指证券公司ETF,2023年年报,300059.SZ,东方财富,14472.910763999998,1030.8341,11.917227975670565,11.88819081547879,0.07675189682858713,-198.20000000000005
2,汇添富中证全指证券公司ETF,2023年年报,600837.SH,海通证券,7351.105131,784.5363,6.053018438913982,6.038269835764546,0.08841458335727667,-150.88
3,汇添富中证全指证券公司ETF,2023年年报,601688.SH,华泰证券,5836.8195,418.41,4.806131245371886,4.794420770154035,0.05711037736309645,-80.5
4,汇添富中证全指证券公司ETF,2023年年报,601211.SH,国泰君安,5450.575248,366.3021,4.488091503371556,4.477155954248488,0.049150791264109366,-70.43
5,汇添富中证全指证券公司ETF,2023年年报,600999.SH,招商证券,4112.78736,301.524,3.38653539594064,3.37828386538439,0.04062567849924858,-58.00999999999999
6,汇添富中证全指证券公司ETF,2023年年报,600958.SH,东方证券,3696.195,424.85,3.043506532707982,3.036090815989683,0.05687810089873981,-81.66999999999996
7,汇添富中证全指证券公司ETF,2023年年报,000776.SZ,广发证券,3437.14512,240.528,2.8302006865399045,2.823304704447617,0.04063459308649445,-46.22999999999999
8,汇添富中证全指证券公司ETF,2023年年报,601377.SH,兴业证券,3294.8321739999997,561.3002,2.713017913217631,2.706407455155565,0.06499548701165563,-108.10000000000002
9,汇添富中证全指证券公司ETF,2023年年报,000166.SZ,申万宏源,3252.744,732.6,2.6783618324321883,2.671835816336948,0.03250869792844028,-140.77999999999997
