,sec_name,rpt_date,stock_code,stock_name,marketvalueofstockholdings,hold_number,proportiontototalstockinvestments,proportiontonetvalue,proportiontoshareholdtocirculation,quarter_changing
0,南方MSCI中国A50互联互通ETF,2023年年报,600519.SH,贵州茅台,10265.2124,5.9474,7.85743959590534,7.851016032550951,0.004734445483028231,-0.7400000000000002
1,南方MSCI中国A50互联互通ETF,2023年年报,300750.SZ,宁德时代,8088.8309819999995,49.5457,6.191542694484594,6.186481024423503,0.012720814826850413,-1.3500000000000014
2,南方MSCI中国A50互联互通ETF,2023年年报,601899.SH,紫金矿业,7390.7736,593.16,5.657219243608817,5.652594390210017,0.02889786853284465,-148.64999999999998
3,南方MSCI中国A50互联互通ETF,2023年年报,600309.SH,万华化学,6949.40607,90.4635,5.319377358664582,5.3150286955851875,0.028812356784104404,-22.653800000000004
4,南方MSCI中国A50互联互通ETF,2023年年报,002475.SZ,立讯精密,5841.993105,169.5789,4.47171535800204,4.46805967009578,0.023722859359037753,-6.75
5,南方MSCI中国A50互联互通ETF,2023年年报,002594.SZ,比亚迪,5117.4882,25.8459,3.91714782387341,3.91394550244185,0.0221898054862251,3.780000000000001
6,南方MSCI中国A50互联互通ETF,2023年年报,601138.SH,工业富联,4751.05176,314.223,3.6366614509817405,3.633688430961196,0.015844207447841083,
7,南方MSCI中国A50互联互通ETF,2023年年报,600900.SH,长江电力,4378.584,187.6,3.351558443700355,3.348818499252005,0.007967283077083704,-14.810000000000002
8,南方MSCI中国A50互联互通ETF,2023年年报,600036.SH,招商银行,4155.676486,149.3773,3.1809353471214257,3.1783348893668286,0.007241150923360219,-9.460000000000008
9,南方MSCI中国A50互联互通ETF,2023年年报,601012.SH,隆基绿能,4119.939,179.91,3.1535803225381533,3.151002227886871,0.02374097992175038,-7.569999999999993
10,南方MSCI中国A50互联互通ETF,2023年年报,301509.SZ,金凯生科,1.655318,0.0266,0.0012670523210035903,0.0012660164885599614,0.001304007543634617,
11,南方MSCI中国A50互联互通ETF,2023年年报,301362.SZ,民爆光电,1.61784,0.042,0.001238365031379136,0.0012373526511835478,0.0017484745288267043,
12,南方MSCI中国A50互联互通ETF,2023年年报,688720.SH,艾森股份,0.8223600000000001,0.0165,0.0006294700756594881,0.0006289554753420007,0.0009921358502156272,
