,sec_name,rpt_date,stock_code,stock_name,marketvalueofstockholdings,hold_number,proportiontototalstockinvestments,proportiontonetvalue,proportiontoshareholdtocirculation,quarter_changing
0,银华中证5G通信主题ETF,2023年年报,002475.SZ,立讯精密,18153.88224,526.9632,10.920112922745899,10.718308795275048,0.07371833335980174,-55.637899999999945
1,银华中证5G通信主题ETF,2023年年报,000063.SZ,中兴通讯,10865.45896,410.327,6.535904399513237,6.415120622467367,0.10189344007046995,38.44
2,银华中证5G通信主题ETF,2023年年报,300308.SZ,中际旭创,9335.602037999999,82.6818,5.6156488793427775,5.5118714614446604,0.11021222242400402,7.86999999999999
3,银华中证5G通信主题ETF,2023年年报,603986.SH,兆易创新,7933.06735,85.865,4.771981559672636,4.6837951478864674,0.12923268615980105,8.11999999999999
4,银华中证5G通信主题ETF,2023年年报,601138.SH,工业富联,7734.507479999999,511.5415,4.652541752051313,4.566562592729733,0.025793686789890618,46.97999999999996
5,银华中证5G通信主题ETF,2023年年报,300782.SZ,卓胜微,6783.8484,48.1124,4.080691369450521,4.005280028275239,0.10816233756759555,4.32
6,银华中证5G通信主题ETF,2023年年报,002241.SZ,歌尔股份,6475.172748,308.1948,3.8950135661145984,3.8230335582376074,0.10228012282103933,29.00999999999999
7,银华中证5G通信主题ETF,2023年年报,600703.SH,三安光电,6226.2273350000005,449.5471,3.7452653202231665,3.676052665973029,0.09010731861299746,158.47000000000003
8,银华中证5G通信主题ETF,2023年年报,000938.SZ,紫光股份,5700.461625,294.5975,3.4290012369706537,3.365633155741204,0.10300324220945169,27.670000000000016
9,银华中证5G通信主题ETF,2023年年报,002179.SZ,中航光电,5322.1116,136.4644,3.2014121768069734,3.142249950593232,0.06676067276708399,-12.169999999999987
10,银华中证5G通信主题ETF,2023年年报,688563.SH,航材股份,8.135905000000001,0.1345,0.004893994582215213,0.004803553364848875,0.0019748470268076018,
11,银华中证5G通信主题ETF,2023年年报,688548.SH,广钢气体,5.1612,0.4048,0.003104618949917576,0.003047245466442641,0.0016643397910854744,
12,银华中证5G通信主题ETF,2023年年报,603296.SH,华勤技术,4.610575,0.0593,0.0027734012468062135,0.0027221486798503797,0.0009973425781776566,
13,银华中证5G通信主题ETF,2023年年报,301291.SZ,明阳电气,3.4202160000000004,0.1206,0.0020573640638633056,0.0020193438929424525,0.0017765117308328417,0.0
14,银华中证5G通信主题ETF,2023年年报,301348.SZ,蓝箭电子,2.732141,0.0613,0.00164346600062907,0.0016130946826187831,0.0012926589854044038,
