,sec_name,rpt_date,stock_code,stock_name,marketvalueofstockholdings,hold_number,proportiontototalstockinvestments,proportiontonetvalue,proportiontoshareholdtocirculation,quarter_changing
0,广发中证主要消费ETF,2023年年报,600887.SH,伊利股份,488.7225,18.27,10.195334461995921,10.105464389430912,0.002897656964237574,1.870000000000001
1,广发中证主要消费ETF,2023年年报,600519.SH,贵州茅台,483.28,0.28,10.081797418357839,9.99292815477939,0.0002228948339186711,-0.009999999999999953
2,广发中证主要消费ETF,2023年年报,000858.SZ,五粮液,470.0385,3.35,9.805563929458682,9.719129615296046,0.0008630626408955719,0.41000000000000014
3,广发中证主要消费ETF,2023年年报,000568.SZ,泸州老窖,399.945122,2.2291,8.343332433505237,8.269787431717592,0.001522069516358263,0.16999999999999993
4,广发中证主要消费ETF,2023年年报,600809.SH,山西汾酒,341.4804,1.48,7.123688576270077,7.060894519668366,0.001213150331223402,0.10999999999999988
5,广发中证主要消费ETF,2023年年报,002714.SZ,牧原股份,340.5586,8.27,7.1044587284380905,7.04183417954861,0.0022744314186574502,0.6399999999999997
6,广发中证主要消费ETF,2023年年报,300498.SZ,温氏股份,322.966,16.1,6.737456102088557,6.678066616529715,0.002958610191943512,1.4700000000000006
7,广发中证主要消费ETF,2023年年报,002304.SZ,洋河股份,201.117,1.83,4.195540579763023,4.158557630575995,0.0012182399778419323,0.14000000000000012
8,广发中证主要消费ETF,2023年年报,603288.SH,海天味业,191.4957,5.046,3.994828782251753,3.9596150721097247,0.0009074559411473525,0.40000000000000036
9,广发中证主要消费ETF,2023年年报,000596.SZ,古井贡酒,116.4,0.5,2.4282428809320735,2.4068383488170855,0.0012236906510034262,0.03999999999999998
