,sec_name,rpt_date,stock_code,stock_name,marketvalueofstockholdings,hold_number,proportiontototalstockinvestments,proportiontonetvalue,proportiontoshareholdtocirculation,quarter_changing
0,南方中证申万有色金属ETF,2023年年报,601899.SH,紫金矿业,38967.543551999996,3127.4112,9.899463806356684,9.89030471391679,0.15236279874864442,-513.625
1,南方中证申万有色金属ETF,2023年年报,002466.SZ,天齐锂业,21310.6642,381.98,5.4138426420387855,5.408833695475272,0.2590083009780446,30.640000000000043
2,南方中证申万有色金属ETF,2023年年报,600111.SH,北方稀土,18086.096902,935.1653,4.594661232383981,4.590410201441236,0.2586855512104944,74.4031
3,南方中证申万有色金属ETF,2023年年报,002460.SZ,赣锋锂业,17864.14648,417.3866,4.538276098266851,4.534077235468333,0.34579558094783663,33.579999999999984
4,南方中证申万有色金属ETF,2023年年报,603799.SH,华友钴业,16648.087507,505.5599,4.22934382560398,4.225430790330904,0.29979807739198766,70.66310000000004
5,南方中证申万有色金属ETF,2023年年报,601600.SH,中国铝业,16528.621224000002,2930.6066,4.198994154138026,4.195109198713709,0.2240746431439491,233.40390000000025
6,南方中证申万有色金属ETF,2023年年报,600547.SH,山东黄金,15273.009095,667.8185,3.8800136464426664,3.8764238152810027,0.18476385874308737,53.20139999999992
7,南方中证申万有色金属ETF,2023年年报,603993.SH,洛阳钼业,13578.651319999999,2611.2791,3.4495725167304845,3.4463809344208878,0.14781573167724732,207.96450000000004
8,南方中证申万有色金属ETF,2023年年报,000975.SZ,银泰黄金,10772.49,718.166,2.7366845620389624,2.7341525514803244,0.2888027968002473,151.29000000000008
9,南方中证申万有色金属ETF,2023年年报,600489.SH,中金黄金,10704.022956,1074.7011,2.7192909323096015,2.716775014527873,0.22171070790474406,85.67370000000005
10,南方中证申万有色金属ETF,2023年年报,688563.SH,航材股份,9.079549,0.1501,0.0023066033552666377,0.0023044692605554175,0.002203899916162238,
11,南方中证申万有色金属ETF,2023年年报,688548.SH,广钢气体,5.1612,0.4048,0.0013111709884711421,0.0013099578786984487,0.0016643397910854744,
12,南方中证申万有色金属ETF,2023年年报,301526.SZ,国际复材,4.326735,0.9723,0.0010991803082234144,0.0010981633345521066,0.0017806854863701119,
13,南方中证申万有色金属ETF,2023年年报,301487.SZ,盟固利,3.551232,0.0867,0.0009021685599725549,0.0009013338637305373,0.0015920254325971046,
14,南方中证申万有色金属ETF,2023年年报,688549.SH,中巨芯-U,3.473846,0.4294,0.0008825091245478809,0.0008816926174310414,0.0016415779913493426,
