,sec_name,rpt_date,stock_code,stock_name,marketvalueofstockholdings,hold_number,proportiontototalstockinvestments,proportiontonetvalue,proportiontoshareholdtocirculation,quarter_changing
0,招商中证电池主题ETF,2023年年报,300274.SZ,阳光电源,4308.762315999999,49.1924,9.860635581433002,9.814438888888068,0.04367849854432278,-5.399999999999999
1,招商中证电池主题ETF,2023年年报,300750.SZ,宁德时代,4222.31175,25.8625,9.66279279860668,9.617522991771597,0.006640174090979012,-2.5299999999999976
2,招商中证电池主题ETF,2023年年报,002050.SZ,三花智控,3082.296,104.84,7.0538580179386745,7.020810968646649,0.02841120541583785,-8.36999999999999
3,招商中证电池主题ETF,2023年年报,300014.SZ,亿纬锂能,2478.828,58.74,5.672816875112217,5.6462399496311955,0.03155407405232576,-5.68
4,招商中证电池主题ETF,2023年年报,002812.SZ,恩捷股份,1584.1416,27.88,3.6253201920614373,3.6083357085657743,0.03357674089924869,-0.4700000000000024
5,招商中证电池主题ETF,2023年年报,002709.SZ,天赐材料,1376.134584,54.8698,3.1492945418321607,3.1345402199143733,0.03962042303504467,-5.760000000000005
6,招商中证电池主题ETF,2023年年报,002340.SZ,格林美,1332.4038,244.03,3.0492163075064687,3.034930848207465,0.047976088407697355,-25.99999999999997
7,招商中证电池主题ETF,2023年年报,300450.SZ,先导智能,1330.3296,51.966,3.0444694849103233,3.0302062642897725,0.035791101116221864,-5.68
8,招商中证电池主题ETF,2023年年报,300037.SZ,新宙邦,1169.8236,24.732,2.6771502738328454,2.664607929368792,0.045592486725405154,-2.75
9,招商中证电池主题ETF,2023年年报,000009.SZ,中国宝安,1150.52,98.0,2.632973837294927,2.620638457710532,0.038409828039654516,-10.480000000000004
10,招商中证电池主题ETF,2023年年报,301487.SZ,盟固利,3.551232,0.0867,0.008127021647745834,0.008088946868765679,0.0015920254325971046,
11,招商中证电池主题ETF,2023年年报,301526.SZ,国际复材,3.5297400000000003,0.7932,0.008077837041036571,0.008039992690017709,0.0014526789342679963,
12,招商中证电池主题ETF,2023年年报,688549.SH,中巨芯-U,2.9107819999999998,0.3598,0.006661346914498663,0.006630138764394863,0.0013755001427282105,
13,招商中证电池主题ETF,2023年年报,301348.SZ,蓝箭电子,2.732141,0.0613,0.006252525616939122,0.006223232778645926,0.0012926589854044038,
14,招商中证电池主题ETF,2023年年报,688563.SH,航材股份,2.7280990000000003,0.0451,0.006243275468962254,0.006214025967251021,0.0006621977762752626,
