,sec_name,rpt_date,stock_code,stock_name,marketvalueofstockholdings,hold_number,proportiontototalstockinvestments,proportiontonetvalue,proportiontoshareholdtocirculation,quarter_changing
0,华泰柏瑞中证科技100ETF,2023年年报,000725.SZ,京东方A,2210.754,566.86,5.094524660619969,5.020412155101847,0.01542027813223682,
1,华泰柏瑞中证科技100ETF,2023年年报,300750.SZ,宁德时代,2189.267622,13.4097,5.045010837468047,4.971618633398251,0.0034429286614906236,2.450000000000001
2,华泰柏瑞中证科技100ETF,2023年年报,002415.SZ,海康威视,2171.843632,62.5531,5.004858497252268,4.932050408626805,0.006867602608281636,-4.480000000000004
3,华泰柏瑞中证科技100ETF,2023年年报,300760.SZ,迈瑞医疗,2156.252,7.42,4.968928695147054,4.896643294668999,0.006119888353870525,-0.5099999999999998
4,华泰柏瑞中证科技100ETF,2023年年报,600276.SH,恒瑞医药,2149.8723600000003,47.532,4.954227270517322,4.882155738748632,0.007456926429824218,-3.0600000000000023
5,华泰柏瑞中证科技100ETF,2023年年报,300274.SZ,阳光电源,1548.5912,17.68,3.568617791766551,3.516703388872645,0.015698275633301624,
6,华泰柏瑞中证科技100ETF,2023年年报,600406.SH,国电南瑞,1523.893536,68.2748,3.5117037894362575,3.4606173419636623,0.008567622262528874,
7,华泰柏瑞中证科技100ETF,2023年年报,000063.SZ,中兴通讯,1432.88576,54.112,3.301982871079815,3.253947334880474,0.013437228915214622,1.8500000000000014
8,华泰柏瑞中证科技100ETF,2023年年报,000100.SZ,TCL科技,1372.646,319.22,3.1631646475823896,3.1171485669829977,0.017637885298522768,
9,华泰柏瑞中证科技100ETF,2023年年报,600089.SH,特变电工,1183.1706,85.737,2.7265321240719342,2.686867947224859,0.01696851780722109,22.006999999999998
10,华泰柏瑞中证科技100ETF,2023年年报,301487.SZ,盟固利,3.551232,0.0867,0.008183560450227738,0.008064510252333205,0.0015920254325971046,
11,华泰柏瑞中证科技100ETF,2023年年报,301526.SZ,国际复材,2.953465,0.6637,0.0068060491021515535,0.006707038225722028,0.0012155106009501626,
12,华泰柏瑞中证科技100ETF,2023年年报,301348.SZ,蓝箭电子,2.732141,0.0613,0.006296023755149104,0.006204432463246528,0.0012926589854044038,
13,华泰柏瑞中证科技100ETF,2023年年报,688548.SH,广钢气体,2.449275,0.1921,0.005644179265598965,0.00556207066963899,0.0007898213287241099,
14,华泰柏瑞中证科技100ETF,2023年年报,688549.SH,中巨芯-U,2.188345,0.2705,0.005042884720979542,0.004969523446550973,0.001034110029482993,
