,sec_name,rpt_date,stock_code,stock_name,marketvalueofstockholdings,hold_number,proportiontototalstockinvestments,proportiontonetvalue,proportiontoshareholdtocirculation,quarter_changing
0,招商中证云计算与大数据ETF,2023年年报,002230.SZ,科大讯飞,797.736,17.2,9.07586858124182,9.036193949299916,0.007982570851090906,6.229999999999999
1,招商中证云计算与大数据ETF,2023年年报,688111.SH,金山办公,675.21348,2.1354,7.681925861140719,7.648344768772802,0.004624847555081401,1.0766000000000002
2,招商中证云计算与大数据ETF,2023年年报,300308.SZ,中际旭创,503.5786,4.46,5.72923021391255,5.704185217060434,0.00594503883576625,1.3599999999999999
3,招商中证云计算与大数据ETF,2023年年报,603019.SH,中科曙光,428.4665,10.85,4.874677393855421,4.853368024982842,0.007459456390128672,3.83
4,招商中证云计算与大数据ETF,2023年年报,000938.SZ,紫光股份,410.8779,21.234,4.674571315995039,4.654136699210084,0.007424268179721474,10.140000000000002
5,招商中证云计算与大数据ETF,2023年年报,600570.SH,恒生电子,405.987664,14.1164,4.618934940969646,4.598743535364089,0.007429659020071891,4.34
6,招商中证云计算与大数据ETF,2023年年报,600588.SH,用友网络,338.8995,19.05,3.8556707034013287,3.8388158630433713,0.005575070074628787,6.220000000000001
7,招商中证云计算与大数据ETF,2023年年报,600845.SH,宝信软件,325.87664,6.6778,3.707509198953854,3.6913020380002743,0.0038486374385516345,2.170000000000001
8,招商中证云计算与大数据ETF,2023年年报,300502.SZ,新易盛,324.910296,6.5878,3.696515071638211,3.680355970873127,0.01066646584346446,2.369999999999999
9,招商中证云计算与大数据ETF,2023年年报,000977.SZ,浪潮信息,317.53808,9.5644,3.6126411289196576,3.5968486782197524,0.006506893481627135,3.3999999999999995
