,sec_name,rpt_date,stock_code,stock_name,marketvalueofstockholdings,hold_number,proportiontototalstockinvestments,proportiontonetvalue,proportiontoshareholdtocirculation,quarter_changing
0,易方达中证人工智能ETF,2023年年报,002415.SZ,海康威视,41781.218192,1203.3761,9.340822085749782,9.301013346789668,0.13211669514546495,115.27279999999996
1,易方达中证人工智能ETF,2023年年报,002230.SZ,科大讯飞,27707.036322000004,597.3919,6.19432625487123,6.167927259723882,0.27725134695452397,153.55429999999996
2,易方达中证人工智能ETF,2023年年报,603501.SH,韦尔股份,25095.406869,235.1739,5.610457063640994,5.586546403675192,0.19365014917656945,36.68000000000001
3,易方达中证人工智能ETF,2023年年报,688111.SH,金山办公,23606.51178,74.6569,5.277592089077889,5.255100033894376,0.16169185231570507,30.185399999999994
4,易方达中证人工智能ETF,2023年年报,300308.SZ,中际旭创,23366.735791,206.9501,5.223986546908405,5.20172294795877,0.2758579330864818,53.23779999999999
5,易方达中证人工智能ETF,2023年年报,688008.SH,澜起科技,17256.560412,293.6787,3.857964597388132,3.841522714204307,0.2578978750559458,103.21039999999999
6,易方达中证人工智能ETF,2023年年报,603019.SH,中科曙光,14905.077957,377.4393,3.3322551949245436,3.3180537813888327,0.2594923500710316,96.89999999999998
7,易方达中证人工智能ETF,2023年年报,000938.SZ,紫光股份,14271.25194,737.5324,3.1905538201367203,3.176956309874986,0.25787125971713337,189.41000000000008
8,易方达中证人工智能ETF,2023年年报,002236.SZ,大华股份,11765.57238,637.7004,2.6303713269814284,2.619161203872059,0.32552186269869693,239.21999999999997
9,易方达中证人工智能ETF,2023年年报,600588.SH,用友网络,11765.279517,661.3423,2.6303058530365107,2.6190960089641635,0.1935448643473057,167.97000000000003
