,sec_name,rpt_date,stock_code,stock_name,marketvalueofstockholdings,hold_number,proportiontototalstockinvestments,proportiontonetvalue,proportiontoshareholdtocirculation,quarter_changing
0,国泰富时中国国企开放共赢ETF,2023年年报,600028.SH,中国石化,6316.6269600000005,1132.012,14.554448141100993,14.395370234815394,0.011919432518165872,-2003.6900000000003
1,国泰富时中国国企开放共赢ETF,2023年年报,601857.SH,中国石油,6169.480546,873.8641,14.215400914586926,14.060028742960787,0.00539681871537136,-2137.17
2,国泰富时中国国企开放共赢ETF,2023年年报,601668.SH,中国建筑,3263.4407,678.47,7.519452823553842,7.437266346953171,0.016419738359430686,-978.28
3,国泰富时中国国企开放共赢ETF,2023年年报,600941.SH,中国移动,2990.189736,30.0582,6.889841955248924,6.81453702975439,0.03962205900656037,-40.39
4,国泰富时中国国企开放共赢ETF,2023年年报,0941.HK,中国移动,1727.6381800000001,29.4201,3.980735360284138,3.9372265277642167,0.001435959514522276,-50.25
5,国泰富时中国国企开放共赢ETF,2023年年报,601088.SH,中国神华,1690.7055,53.93,3.895636971670118,3.8530582516050114,0.0032702611046776893,-111.47999999999999
6,国泰富时中国国企开放共赢ETF,2023年年报,601186.SH,中国铁建,1658.5995,217.95,3.8216599717653796,3.7798898090666566,0.018946826789013587,-70.42000000000002
7,国泰富时中国国企开放共赢ETF,2023年年报,601728.SH,中国电信,1427.4826,263.86,3.2891322545385853,3.253182538858823,0.013468824431063085,-187.34999999999997
8,国泰富时中国国企开放共赢ETF,2023年年报,601390.SH,中国中铁,1396.5984,245.88,3.21797046358182,3.182798535462478,0.012074521849218365,-262.99
9,国泰富时中国国企开放共赢ETF,2023年年报,0883.HK,中国海洋石油,1284.11374,109.0,2.9587890743678242,2.9264499594437776,0.0024452201160031157,-112.4
10,国泰富时中国国企开放共赢ETF,2023年年报,688347.SH,华虹公司,139.672848,3.3208,0.32182701872517755,0.31830949831982713,0.031938676510026735,
11,国泰富时中国国企开放共赢ETF,2023年年报,688563.SH,航材股份,5.607423000000001,0.0927,0.012920336720140419,0.012779119403343591,0.001361102746357358,
12,国泰富时中国国企开放共赢ETF,2023年年报,688548.SH,广钢气体,5.1612,0.4048,0.011892172550561771,0.01176219291188429,0.0016643397910854744,
13,国泰富时中国国企开放共赢ETF,2023年年报,603296.SH,华勤技术,3.87195,0.0498,0.008921548769113316,0.008824037596909706,0.0008375659425505446,
14,国泰富时中国国企开放共赢ETF,2023年年报,688549.SH,中巨芯-U,3.473846,0.4294,0.008004257933441603,0.007916772610667595,0.0016415779913493426,
