,sec_name,rpt_date,stock_code,stock_name,marketvalueofstockholdings,hold_number,proportiontototalstockinvestments,proportiontonetvalue,proportiontoshareholdtocirculation,quarter_changing
0,华夏国证消费电子主题ETF,2023年年报,002475.SZ,立讯精密,7227.2655,209.79,10.933721844001273,10.838947329173038,0.02934810088361542,146.57999999999998
1,华夏国证消费电子主题ETF,2023年年报,000725.SZ,京东方A,6396.897,1640.23,9.67750423209528,9.593618728016152,0.04461913488487245,1194.43
2,华夏国证消费电子主题ETF,2023年年报,603501.SH,韦尔股份,4336.427625,40.6375,6.560336471434883,6.5034708665602405,0.033462292954970094,29.64
3,华夏国证消费电子主题ETF,2023年年报,000100.SZ,TCL科技,4048.493,941.51,6.124736437230132,6.0716466538451845,0.052021318800238615,721.23
4,华夏国证消费电子主题ETF,2023年年报,603986.SH,兆易创新,2997.1316,32.44,4.5341911466053775,4.494888357290889,0.04882441436002965,23.419999999999998
5,华夏国证消费电子主题ETF,2023年年报,002241.SZ,歌尔股份,2541.9999,120.99,3.845648099420044,3.81231366508718,0.04015276072184719,85.00999999999999
6,华夏国证消费电子主题ETF,2023年年报,300782.SZ,卓胜微,2468.1768,17.5048,3.733965300294719,3.7015989428210236,0.039352850546911955,12.59
7,华夏国证消费电子主题ETF,2023年年报,600584.SH,长电科技,2121.8516,71.06,3.2100294625469417,3.1822046294994335,0.03972433400717342,51.040000000000006
8,华夏国证消费电子主题ETF,2023年年报,600745.SH,闻泰科技,1891.6801,44.71,2.8618159982129496,2.837009511764136,0.03597495227332386,32.13
9,华夏国证消费电子主题ETF,2023年年报,300408.SZ,三环集团,1882.959375,63.9375,2.8486229058285577,2.823930778327928,0.03467523296927105,45.79
