,,cancel_time,deal_volume,direction,exchange,frond_id,instrument,offset,order_id,order_price,order_time,price_type,session_id,status,total_volume
2018-03-09,7,,100,,SZ,,000686,open,order_08274965,8.15,2018-03-09,fix,test0_71059834,filled,100
2018-03-09,8,,100,,SH,,601866,open,order_49871635,3.22,2018-03-09,fix,test0_71059834,filled,100
2018-03-09,9,,100,,SZ,,300072,open,order_82715609,34.22,2018-03-09,fix,test0_71059834,filled,100
2018-03-09,10,,100,,SH,,601933,open,order_83507426,10.31,2018-03-09,fix,test0_71059834,filled,100
2018-03-09,11,,100,,SZ,,002500,open,order_30918425,8.02,2018-03-09,fix,test0_71059834,filled,100
2018-03-09,12,,100,,SH,,600660,open,order_79035126,26.62,2018-03-09,fix,test0_71059834,filled,100
2018-03-09,13,,100,,SH,,601919,open,order_49571260,6.46,2018-03-09,fix,test0_71059834,filled,100
2018-03-09,14,,100,,SZ,,000623,open,order_83710695,21.34,2018-03-09,fix,test0_71059834,filled,100
2018-03-09,15,,100,,SH,,600109,open,order_83142790,8.65,2018-03-09,fix,test0_71059834,filled,100
2018-03-12,0,,100,,SZ,,000402,open,order_76312985,10.38,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,1,,100,,SH,,601555,open,order_12837496,8.82,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,2,,100,,SH,,600153,open,order_64109583,12.76,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,3,,100,,SH,,601211,open,order_37016542,18.45,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,4,,100,,SZ,,000776,open,order_13605289,17.23,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,5,,100,,SH,,601099,open,order_91807546,3.11,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,6,,100,,SH,,600170,open,order_29137584,3.87,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,7,,100,,SH,,601766,open,order_90413587,10.71,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,8,,100,,SZ,,001979,open,order_62583049,22.04,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,9,,100,,SZ,,002146,open,order_40521763,10.91,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,10,,100,,SZ,,000069,open,order_94701683,8.73,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,11,,100,,SH,,601021,open,order_28349105,34.26,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,12,,100,,SZ,,000783,open,order_51478230,7.66,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,13,,100,,SZ,,000959,open,order_45608371,5.65,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,14,,100,,SH,,601881,open,order_31825709,10.55,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,15,,100,,SH,,600606,open,order_70589213,7.71,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,16,,100,,SH,,600999,open,order_85173269,17.8,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,17,,100,,SH,,600030,open,order_12486753,19.3,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,18,,100,,SH,,600177,open,order_60783249,9.02,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,19,,100,,SH,,600061,open,order_31209745,12.66,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,20,,100,,SH,,600649,open,order_58069147,8.61,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,21,,100,,SZ,,000625,open,order_54172930,12.12,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,22,,100,,SZ,,000002,open,order_94350816,32.62,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,23,,100,,SZ,,002142,open,order_49386125,19.93,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,24,,100,,SH,,601377,open,order_28360197,7.0,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,25,,100,,SH,,600804,open,order_73185064,13.77,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,26,,100,,SH,,601899,open,order_91326470,4.81,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,27,,100,,SZ,,000338,open,order_98532140,8.54,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,28,,100,,SH,,601877,open,order_56428093,26.36,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,29,,100,,SH,,601788,open,order_60189523,13.31,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,30,,100,,SH,,601898,open,order_09643257,5.74,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,31,,100,,SZ,,000858,open,order_97142653,76.15,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,32,,100,,SZ,,000728,open,order_75962348,9.8,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,33,,100,,SH,,600547,open,order_81209347,27.18,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,34,,100,,SH,,600376,open,order_97406512,9.23,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,35,,100,,SH,,601985,open,order_42306178,7.27,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,36,,100,,SZ,,000651,open,order_45213907,53.29,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,37,,100,,SH,,600048,open,order_94803712,14.57,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,38,,100,,SH,,601901,open,order_74321689,6.62,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,39,,100,,SZ,,000750,open,order_30915748,4.68,2018-03-12,fix,test0_71059834,filled,100
2018-03-12,40,,100,,SH,,600340,open,order_17469358,36.12,2018-03-12,fix,test0_71059834,filled,100
2018-03-13,0,,100,,SZ,,000166,open,order_43926708,5.04,2018-03-13,fix,test0_71059834,filled,100
2018-03-13,1,,100,,SZ,,000876,open,order_30896427,7.68,2018-03-13,fix,test0_71059834,filled,100
2018-03-13,2,,100,,SZ,,001979,close,order_71604238,21.73,2018-03-13,fix,test0_71059834,filled,100
2018-03-13,3,,100,,SH,,600031,open,order_30715829,8.32,2018-03-13,fix,test0_71059834,filled,100
2018-03-13,4,,100,,SH,,600959,open,order_23574806,7.8,2018-03-13,fix,test0_71059834,filled,100
2018-03-13,5,,100,,SH,,601117,open,order_31240658,7.18,2018-03-13,fix,test0_71059834,filled,100
2018-03-13,6,,100,,SZ,,002385,open,order_81923605,6.26,2018-03-13,fix,test0_71059834,filled,100
2018-03-13,7,,100,,SH,,600958,open,order_79158326,13.55,2018-03-13,fix,test0_71059834,filled,100
2018-03-13,8,,100,,SH,,600177,close,order_01235896,8.96,2018-03-13,fix,test0_71059834,filled,100
2018-03-13,9,,100,,SZ,,000568,open,order_37689524,58.04,2018-03-13,fix,test0_71059834,filled,100
2018-03-13,10,,100,,SH,,600519,close,order_67418209,710.35,2018-03-13,fix,test0_71059834,filled,100
2018-03-13,11,,100,,SH,,600837,open,order_28063941,12.2,2018-03-13,fix,test0_71059834,filled,100
2018-03-13,12,,100,,SH,,600489,open,order_45293810,8.87,2018-03-13,fix,test0_71059834,filled,100
2018-03-13,13,,100,,SH,,600705,open,order_39701264,5.5,2018-03-13,fix,test0_71059834,filled,100
2018-03-13,14,,100,,SH,,600048,close,order_93456702,14.53,2018-03-13,fix,test0_71059834,filled,100
2018-03-13,15,,100,,SH,,601628,open,order_06387219,26.99,2018-03-13,fix,test0_71059834,filled,100
2018-03-14,0,,100,,SH,,600688,open,order_43805179,5.99,2018-03-14,fix,test0_71059834,filled,100
2018-03-14,1,,100,,SH,,600585,open,order_59216047,34.2,2018-03-14,fix,test0_71059834,filled,100
2018-03-14,2,,100,,SH,,600919,open,order_14789623,7.5,2018-03-14,fix,test0_71059834,filled,100
2018-03-14,3,,100,,SH,,600926,open,order_69853271,11.67,2018-03-14,fix,test0_71059834,filled,100
2018-03-14,4,,100,,SZ,,002142,close,order_10937268,19.7,2018-03-14,fix,test0_71059834,filled,100
2018-03-14,5,,100,,SZ,,000630,open,order_39618574,2.75,2018-03-14,fix,test0_71059834,filled,100
2018-03-14,6,,100,,SZ,,002673,open,order_23078459,10.51,2018-03-14,fix,test0_71059834,filled,100
2018-03-14,7,,100,,SH,,600519,open,order_38241956,726.88,2018-03-14,fix,test0_71059834,filled,100
2018-03-14,8,,100,,SH,,601989,open,order_19725063,5.52,2018-03-14,fix,test0_71059834,filled,100
2018-03-14,9,,100,,SH,,600036,open,order_83019624,30.39,2018-03-14,fix,test0_71059834,filled,100
2018-03-14,10,,100,,SH,,600340,close,order_73806129,35.6,2018-03-14,fix,test0_71059834,filled,100
2018-03-15,0,,100,,SZ,,000983,open,order_73486190,9.24,2018-03-15,fix,test0_71059834,filled,100
2018-03-15,1,,100,,SH,,600362,open,order_27438519,18.4,2018-03-15,fix,test0_71059834,filled,100
2018-03-15,2,,100,,SZ,,002146,close,order_12568490,10.68,2018-03-15,fix,test0_71059834,filled,100
2018-03-15,3,,100,,SZ,,000959,close,order_27189064,5.52,2018-03-15,fix,test0_71059834,filled,100
2018-03-15,4,,100,,SH,,600583,open,order_37982045,6.49,2018-03-15,fix,test0_71059834,filled,100
2018-03-15,5,,100,,SZ,,002714,open,order_04231658,48.95,2018-03-15,fix,test0_71059834,filled,100
2018-03-15,6,,100,,SH,,600074,open,order_13847560,2.24,2018-03-15,fix,test0_71059834,filled,100
2018-03-15,7,,100,,SZ,,000002,close,order_01394276,32.66,2018-03-15,fix,test0_71059834,filled,100
2018-03-15,8,,100,,SZ,,000060,open,order_80572964,9.96,2018-03-15,fix,test0_71059834,filled,100
2018-03-15,9,,100,,SH,,600036,close,order_83526017,30.52,2018-03-15,fix,test0_71059834,filled,100
2018-03-16,0,,100,,SZ,,000402,close,order_70382461,10.2,2018-03-16,fix,test0_71059834,filled,100
2018-03-16,1,,100,,SZ,,000983,close,order_03947258,9.08,2018-03-16,fix,test0_71059834,filled,100
2018-03-16,2,,100,,SH,,600362,close,order_81540673,17.98,2018-03-16,fix,test0_71059834,filled,100
2018-03-16,3,,100,,SH,,600031,close,order_12876450,8.27,2018-03-16,fix,test0_71059834,filled,100
2018-03-16,4,,100,,SZ,,000425,close,order_78123609,4.15,2018-03-16,fix,test0_71059834,filled,100
2018-03-16,5,,100,,SZ,,002839,close,order_30521976,8.85,2018-03-16,fix,test0_71059834,filled,100
2018-03-16,6,,100,,SH,,600919,close,order_59386712,7.42,2018-03-16,fix,test0_71059834,filled,100
2018-03-16,7,,100,,SH,,600926,close,order_97543816,11.57,2018-03-16,fix,test0_71059834,filled,100
2018-03-16,8,,100,,SZ,,002385,close,order_79603152,6.12,2018-03-16,fix,test0_71059834,filled,100
2018-03-16,9,,100,,SH,,600352,close,order_02185493,11.79,2018-03-16,fix,test0_71059834,filled,100
2018-03-16,10,,100,,SH,,601800,close,order_73582160,12.94,2018-03-16,fix,test0_71059834,filled,100
2018-03-16,11,,100,,SZ,,000630,close,order_31290657,2.73,2018-03-16,fix,test0_71059834,filled,100
2018-03-16,12,,100,,SH,,601633,close,order_23471698,12.28,2018-03-16,fix,test0_71059834,filled,100
2018-03-16,13,,100,,SH,,601788,close,order_24130856,12.8,2018-03-16,fix,test0_71059834,filled,100
2018-03-16,14,,100,,SH,,603833,close,order_42687350,145.72,2018-03-16,fix,test0_71059834,filled,100
2018-03-16,15,,100,,SZ,,000060,close,order_47156082,9.9,2018-03-16,fix,test0_71059834,filled,100
2018-03-16,16,,100,,SZ,,002426,close,order_23984075,5.38,2018-03-16,fix,test0_71059834,filled,100
2018-03-16,17,,100,,SH,,600376,close,order_34120786,8.96,2018-03-16,fix,test0_71059834,filled,100
2018-03-16,18,,100,,SH,,601989,close,order_94813675,5.48,2018-03-16,fix,test0_71059834,filled,100
2018-03-16,19,,100,,SH,,601985,close,order_48269315,7.13,2018-03-16,fix,test0_71059834,filled,100
2018-03-16,20,,100,,SH,,600482,close,order_37650821,24.1,2018-03-16,fix,test0_71059834,filled,100
2018-03-16,21,,100,,SH,,601628,close,order_45712039,26.94,2018-03-16,fix,test0_71059834,filled,100
2018-03-19,0,,100,,SZ,,000166,close,order_23498710,5.04,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,1,,100,,SH,,601601,open,order_74358620,42.04,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,2,,100,,SZ,,002465,close,order_29317504,9.77,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,3,,100,,SH,,600018,close,order_36109582,7.24,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,4,,100,,SH,,600153,close,order_59703816,12.19,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,5,,100,,SZ,,002027,close,order_27698354,13.88,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,6,,100,,SZ,,002236,close,order_89365471,27.12,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,7,,100,,SH,,601099,close,order_46725139,3.06,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,8,,100,,SZ,,000876,close,order_65341028,7.46,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,9,,100,,SH,,601766,close,order_42867310,10.29,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,10,,100,,SH,,601021,close,order_56140893,32.78,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,11,,100,,SZ,,000783,close,order_50784391,7.31,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,12,,100,,SZ,,002558,close,order_87354021,32.2,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,13,,100,,SH,,601881,close,order_52178064,10.02,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,14,,100,,SH,,601992,close,order_85732196,5.05,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,15,,100,,SH,,600583,close,order_19520386,6.38,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,16,,100,,SH,,600028,open,order_13629458,6.59,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,17,,100,,SH,,600958,close,order_95876204,13.24,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,18,,100,,SH,,600068,close,order_85306791,8.99,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,19,,100,,SH,,600061,close,order_46859021,12.23,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,20,,100,,SH,,600066,close,order_96172053,23.28,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,21,,100,,SZ,,002714,close,order_27560413,47.35,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,22,,100,,SZ,,000157,close,order_84261397,4.26,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,23,,100,,SH,,601377,close,order_23896150,6.8,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,24,,100,,SZ,,002624,close,order_52016397,30.73,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,25,,100,,SH,,600390,close,order_87520693,10.57,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,26,,100,,SH,,601898,close,order_54921603,5.46,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,27,,100,,SH,,600837,close,order_04127396,12.0,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,28,,100,,SH,,600739,close,order_10532948,17.49,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,29,,100,,SZ,,002153,close,order_20139478,27.46,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,30,,100,,SH,,601901,close,order_09612874,6.4,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,31,,100,,SZ,,000623,close,order_92703581,20.67,2018-03-19,fix,test0_71059834,filled,100
2018-03-19,32,,100,,SZ,,000671,close,order_05248673,8.08,2018-03-19,fix,test0_71059834,filled,100
2018-03-20,0,,100,,SZ,,002594,close,order_90615423,62.8,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,1,,100,,SH,,601555,close,order_53820149,8.46,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,2,,100,,SH,,601211,close,order_78540293,17.72,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,3,,100,,SZ,,000776,close,order_81436209,16.45,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,4,,100,,SH,,600827,close,order_40385219,11.37,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,5,,100,,SH,,600820,close,order_83412957,7.48,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,6,,100,,SZ,,000069,close,order_19842370,8.45,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,7,,100,,SH,,601688,close,order_48103725,17.25,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,8,,100,,SZ,,002555,close,order_37861420,19.35,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,9,,100,,SZ,,002602,close,order_68724159,32.56,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,10,,100,,SH,,600909,close,order_42057961,7.31,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,11,,100,,SH,,600977,close,order_38150472,17.14,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,12,,100,,SH,,601966,close,order_09834527,18.19,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,13,,100,,SZ,,000686,close,order_19428367,7.96,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,14,,100,,SZ,,000423,open,order_54820917,63.54,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,15,,100,,SH,,600606,close,order_14236750,7.38,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,16,,100,,SH,,600999,close,order_90156472,17.11,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,17,,100,,SH,,600369,close,order_32851960,4.47,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,18,,100,,SZ,,002456,close,order_95176482,21.68,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,19,,100,,SH,,600649,close,order_06851734,8.32,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,20,,100,,SZ,,300072,close,order_67598412,32.37,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,21,,100,,SH,,600074,close,order_24180735,2.26,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,22,,100,,SH,,600089,close,order_46075128,8.95,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,23,,100,,SH,,600373,close,order_21978045,15.86,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,24,,100,,SZ,,300315,close,order_46521890,6.43,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,25,,100,,SH,,600498,close,order_08257396,27.73,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,26,,100,,SZ,,000338,close,order_28931407,8.22,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,27,,100,,SZ,,002797,close,order_10346957,8.48,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,28,,100,,SZ,,002736,close,order_25670498,10.8,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,29,,100,,SZ,,002608,close,order_89326510,9.1,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,30,,100,,SH,,600219,close,order_68127359,3.32,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,31,,100,,SH,,601212,close,order_53928701,6.03,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,32,,100,,SH,,601878,close,order_30258167,13.21,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,33,,100,,SZ,,000839,close,order_01392675,7.45,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,34,,100,,SZ,,000728,close,order_75239861,9.37,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,35,,100,,SH,,601872,close,order_74210683,3.99,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,36,,100,,SH,,600489,close,order_72048165,8.78,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,37,,100,,SZ,,000063,close,order_83105429,32.05,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,38,,100,,SH,,601198,close,order_35709284,13.58,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,39,,100,,SH,,601118,close,order_82497605,5.52,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,40,,100,,SZ,,000750,close,order_94728061,4.55,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,41,,100,,SH,,601333,close,order_65037849,4.71,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,42,,100,,SH,,600704,close,order_03581246,6.55,2018-03-20,fix,test0_71059834,filled,100
2018-03-20,43,,100,,SH,,600109,close,order_82560314,8.43,2018-03-20,fix,test0_71059834,filled,100
2018-03-21,0,,100,,SZ,,002252,close,order_52196047,19.54,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,1,,100,,SZ,,002065,close,order_42315896,8.11,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,2,,100,,SH,,600170,close,order_68012794,3.82,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,3,,100,,SH,,600588,close,order_34952867,35.8,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,4,,100,,SH,,600959,close,order_93086147,7.52,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,5,,100,,SH,,600741,close,order_18745062,26.76,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,6,,100,,SZ,,000559,close,order_49250813,8.72,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,7,,100,,SZ,,002352,close,order_10243975,50.02,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,8,,100,,SZ,,002831,close,order_71406825,54.63,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,9,,100,,SH,,600522,close,order_85019267,12.42,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,10,,100,,SH,,601375,close,order_19720435,6.5,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,11,,100,,SH,,600871,close,order_57896240,2.31,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,12,,100,,SZ,,002174,close,order_26370198,22.67,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,13,,100,,SH,,601018,close,order_21305479,5.31,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,14,,100,,SZ,,002415,close,order_31068429,43.56,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,15,,100,,SZ,,002466,close,order_74389510,58.68,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,16,,100,,SZ,,002673,close,order_24587109,10.25,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,17,,100,,SH,,601899,close,order_03864725,4.62,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,18,,100,,SH,,600549,close,order_13489207,24.66,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,19,,100,,SZ,,000413,close,order_98723610,8.13,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,20,,100,,SZ,,002500,close,order_15327469,7.78,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,21,,100,,SH,,601228,close,order_42730968,5.74,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,22,,100,,SH,,603833,open,order_14257630,142.51,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,23,,100,,SH,,600674,close,order_93258601,9.18,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,24,,100,,SH,,600489,open,order_79654023,9.05,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,25,,100,,SH,,600660,close,order_50628143,26.02,2018-03-21,fix,test0_71059834,filled,100
2018-03-21,26,,100,,SZ,,002241,close,order_10924386,14.68,2018-03-21,fix,test0_71059834,filled,100
2018-03-22,0,,100,,SZ,,000725,close,order_71425036,5.68,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,1,,100,,SH,,600900,close,order_40182973,16.51,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,2,,100,,SH,,600690,close,order_59742361,19.03,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,3,,100,,SZ,,300070,close,order_15083679,16.27,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,4,,100,,SZ,,000961,close,order_93781056,6.85,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,5,,100,,SH,,601163,close,order_04591236,17.72,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,6,,100,,SH,,600871,open,order_15487269,2.32,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,7,,100,,SH,,601866,close,order_80312457,3.14,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,8,,100,,SH,,600893,close,order_37205946,25.91,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,9,,100,,SZ,,002470,close,order_98576341,8.63,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,10,,100,,SZ,,002310,close,order_85913742,18.81,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,11,,100,,SZ,,000625,close,order_43098275,11.85,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,12,,100,,SZ,,300251,close,order_18723569,12.39,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,13,,100,,SH,,600111,close,order_27180346,12.95,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,14,,100,,SZ,,002601,close,order_37195842,18.42,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,15,,100,,SZ,,300136,close,order_19238607,39.21,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,16,,100,,SH,,601012,close,order_38547106,35.7,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,17,,100,,SH,,601991,close,order_84217039,3.82,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,18,,100,,SZ,,000826,close,order_06253418,28.19,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,19,,100,,SZ,,002008,close,order_70293561,53.85,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,20,,100,,SZ,,000858,close,order_27813590,72.13,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,21,,100,,SH,,600816,close,order_07564392,12.43,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,22,,100,,SH,,600795,close,order_51427639,3.04,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,23,,100,,SZ,,000651,close,order_45791236,49.9,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,24,,100,,SH,,601198,open,order_54107936,14.24,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,25,,100,,SH,,600036,open,order_43258109,31.23,2018-03-22,fix,test0_71059834,filled,100
2018-03-22,26,,100,,SZ,,000895,close,order_58026417,26.94,2018-03-22,fix,test0_71059834,filled,100
2018-03-23,0,,100,,SZ,,300027,close,order_83927456,9.04,2018-03-23,fix,test0_71059834,filled,100
2018-03-23,1,,100,,SZ,,002475,close,order_26150839,23.86,2018-03-23,fix,test0_71059834,filled,100
2018-03-23,2,,100,,SH,,600585,close,order_58736291,31.57,2018-03-23,fix,test0_71059834,filled,100
2018-03-23,3,,100,,SZ,,002411,close,order_75210634,26.34,2018-03-23,fix,test0_71059834,filled,100
2018-03-23,4,,100,,SZ,,000100,close,order_26108795,3.49,2018-03-23,fix,test0_71059834,filled,100
2018-03-23,5,,100,,SH,,600871,close,order_20163745,2.22,2018-03-23,fix,test0_71059834,filled,100
2018-03-23,6,,100,,SH,,600030,close,order_92648035,17.7,2018-03-23,fix,test0_71059834,filled,100
2018-03-23,7,,100,,SH,,600100,close,order_20364951,9.8,2018-03-23,fix,test0_71059834,filled,100
2018-03-23,8,,100,,SZ,,002415,open,order_57832190,42.79,2018-03-23,fix,test0_71059834,filled,100
2018-03-23,9,,100,,SZ,,000568,close,order_76291538,56.95,2018-03-23,fix,test0_71059834,filled,100
2018-03-23,10,,100,,SZ,,300033,close,order_62714590,46.9,2018-03-23,fix,test0_71059834,filled,100
2018-03-23,11,,100,,SH,,600703,close,order_97528360,24.92,2018-03-23,fix,test0_71059834,filled,100
2018-03-23,12,,100,,SH,,601608,close,order_36175980,3.34,2018-03-23,fix,test0_71059834,filled,100
2018-03-23,13,,100,,SZ,,000792,close,order_30429561,11.95,2018-03-23,fix,test0_71059834,filled,100
2018-03-23,14,,100,,SH,,601933,close,order_17305892,9.86,2018-03-23,fix,test0_71059834,filled,100
2018-03-23,15,,100,,SH,,601212,open,order_73520918,6.19,2018-03-23,fix,test0_71059834,filled,100
