time_tag,account_id,trade_id,instrument,exchange,order_id,deal_price,direction,offset,deal_volume,deal_time
2018-01-02,test0,deal_93571026,601898,SH,order_07582943,5.004671006844103,,open,100,2018-01-02
2018-01-02,test0,deal_61304872,600104,SH,order_13946752,24.75960881535168,,open,100,2018-01-02
2018-01-02,test0,deal_38740519,600674,SH,order_68479023,8.64426932567245,,open,100,2018-01-02
2018-01-02,test0,deal_64718329,600390,SH,order_94510732,8.605872151923746,,open,100,2018-01-02
2018-01-02,test0,deal_28947351,601766,SH,order_62180439,10.868351032234964,,open,100,2018-01-02
2018-01-02,test0,deal_64753129,601985,SH,order_19273584,6.425133314009,,open,100,2018-01-02
2018-01-02,test0,deal_25901678,002424,SZ,order_70423951,14.830079388131049,,open,100,2018-01-02
2018-01-02,test0,deal_67493805,600362,SH,order_57143902,18.737597382426213,,open,100,2018-01-02
2018-01-02,test0,deal_40732815,002044,SZ,order_01275436,14.819586870917817,,open,100,2018-01-02
2018-01-02,test0,deal_62348907,000623,SZ,order_45609127,20.646276139880165,,open,100,2018-01-02
2018-01-02,test0,deal_12397840,002465,SZ,order_32570819,9.149515144682322,,open,100,2018-01-02
2018-01-02,test0,deal_57948236,000503,SZ,order_90832567,42.742819,,open,100,2018-01-02
2018-01-02,test0,deal_52784109,601375,SH,order_53421089,6.097327411147188,,open,100,2018-01-02
2018-01-02,test0,deal_75910426,000625,SZ,order_81529067,6.381044315429213,,open,100,2018-01-02
2018-01-02,test0,deal_85341690,601727,SH,order_36578190,6.5698415978738876,,open,100,2018-01-02
2018-01-02,test0,deal_30481576,600977,SH,order_27894065,14.581248331014374,,open,100,2018-01-02
2018-01-02,test0,deal_32084571,601877,SH,order_29817065,23.52605381577652,,open,100,2018-01-02
2018-01-02,test0,deal_28940715,600688,SH,order_18039245,5.417588245694457,,open,100,2018-01-02
2018-01-02,test0,deal_63582147,600177,SH,order_86397501,4.723402169534791,,open,100,2018-01-02
2018-01-02,test0,deal_40671389,600019,SH,order_04861527,6.263872189066777,,open,100,2018-01-02
2018-01-02,test0,deal_87140569,601899,SH,order_80231957,4.096029178110007,,open,100,2018-01-02
2018-01-02,test0,deal_39218754,000559,SZ,order_27340851,8.381983036012045,,open,100,2018-01-02
2018-01-02,test0,deal_39742580,601966,SH,order_34752186,16.672462204225145,,open,100,2018-01-02
2018-01-02,test0,deal_58796342,600221,SH,order_03215768,3.181323102961197,,open,100,2018-01-02
2018-01-02,test0,deal_82340517,600219,SH,order_49380672,3.1014089309546766,,open,100,2018-01-02
2018-01-02,test0,deal_50284613,002081,SZ,order_85062934,14.704079318323458,,open,100,2018-01-02
2018-01-02,test0,deal_63157284,000415,SZ,order_02396487,5.85760226868162,,open,100,2018-01-02
2018-01-02,test0,deal_12573068,000839,SZ,order_45168903,9.456724881865734,,open,100,2018-01-02
2018-01-02,test0,deal_42956781,601377,SH,order_62437851,6.249265669220515,,open,100,2018-01-02
2018-01-02,test0,deal_30862514,601021,SH,order_29573840,37.67173012880452,,open,100,2018-01-02
2018-01-02,test0,deal_24758093,000166,SZ,order_36892740,4.932703195715213,,open,100,2018-01-02
2018-01-02,test0,deal_94582710,601155,SH,order_25310947,24.629592708385665,,open,100,2018-01-02
2018-01-02,test0,deal_43958276,000069,SZ,order_19875403,7.295901231436098,,open,100,2018-01-02
2018-01-02,test0,deal_56237401,601919,SH,order_91678305,3.543569751839335,,open,100,2018-01-02
2018-01-02,test0,deal_74603598,601333,SH,order_12384567,5.243663777625504,,open,100,2018-01-02
2018-01-02,test0,deal_70953642,000338,SZ,order_89642517,7.329019160862235,,open,100,2018-01-02
2018-01-02,test0,deal_42591037,601088,SH,order_27985063,13.424085652882411,,open,100,2018-01-02
2018-01-02,test0,deal_62013594,600926,SH,order_26349501,7.0197139254076,,open,100,2018-01-02
2018-01-02,test0,deal_26981405,600030,SH,order_47321065,15.432869729531248,,open,100,2018-01-02
2018-01-02,test0,deal_49081235,601633,SH,order_62475390,10.974409420171478,,open,100,2018-01-02
2018-01-02,test0,deal_16540789,603858,SH,order_38762941,23.931003838435554,,open,100,2018-01-02
2018-01-02,test0,deal_76984351,600547,SH,order_36581074,15.847479524380638,,open,100,2018-01-02
2018-01-02,test0,deal_82970563,601988,SH,order_65173480,2.84145383662361,,open,100,2018-01-02
2018-01-02,test0,deal_87641350,601288,SH,order_62374985,2.747570062411488,,open,100,2018-01-02
2018-01-02,test0,deal_40185693,300015,SZ,order_21849306,5.366697450924025,,open,100,2018-01-02
2018-01-02,test0,deal_38261975,002468,SZ,order_92861340,24.30842140503727,,open,100,2018-01-02
2018-01-02,test0,deal_05142637,601117,SH,order_15380276,6.122137478567461,,open,100,2018-01-02
2018-01-02,test0,deal_16790538,002146,SZ,order_46780395,8.30088894289392,,open,100,2018-01-02
2018-01-02,test0,deal_53849207,001979,SZ,order_83504176,16.20579057303971,,open,100,2018-01-02
2018-01-02,test0,deal_53209471,601608,SH,order_58236491,4.094614165774846,,open,100,2018-01-02
2018-01-02,test0,deal_39675104,600153,SH,order_31684290,8.267112679413934,,open,100,2018-01-02
2018-01-02,test0,deal_35921687,000709,SZ,order_31752084,3.383177262714601,,open,100,2018-01-02
2018-01-02,test0,deal_42751830,600048,SH,order_89341062,11.345933821320912,,open,100,2018-01-02
2018-01-02,test0,deal_72348951,002142,SZ,order_68549203,15.903714507291237,,open,100,2018-01-02
2018-01-02,test0,deal_17439625,002252,SZ,order_18372945,19.46387780735455,,open,100,2018-01-02
2018-01-02,test0,deal_94213085,002202,SZ,order_27809634,16.030252279593956,,open,100,2018-01-02
2018-01-02,test0,deal_28139054,600115,SH,order_58273964,7.897063190632065,,open,100,2018-01-02
2018-01-02,test0,deal_98417036,601878,SH,order_62573049,15.551360828965773,,open,100,2018-01-02
2018-01-02,test0,deal_28610973,600820,SH,order_49086315,6.819696359883089,,open,100,2018-01-02
2018-01-02,test0,deal_84697501,300017,SZ,order_68451209,10.49994492989248,,open,100,2018-01-02
2018-01-02,test0,deal_56791032,600583,SH,order_61895047,5.828061053070506,,open,100,2018-01-02
2018-01-02,test0,deal_09741326,600489,SH,order_34120986,9.21729472915835,,open,100,2018-01-02
2018-01-02,test0,deal_92357460,002841,SZ,order_34761928,42.92718138631033,,open,100,2018-01-02
2018-01-02,test0,deal_14920356,000983,SZ,order_98256347,6.183908085979627,,open,100,2018-01-02
2018-01-02,test0,deal_63729048,600170,SH,order_72856934,2.9880021030440838,,open,100,2018-01-02
2018-01-02,test0,deal_76048513,000157,SZ,order_94176235,3.560462225319066,,open,100,2018-01-02
2018-01-02,test0,deal_97014238,600519,SH,order_67029138,644.6429451745605,,open,100,2018-01-02
2018-01-02,test0,deal_45672831,000001,SZ,order_58721036,12.492511164922362,,open,100,2018-01-02
2018-01-02,test0,deal_97824601,601958,SH,order_42165083,6.282284382653217,,open,100,2018-01-02
2018-01-02,test0,deal_49136052,600549,SH,order_52791630,18.773951622612945,,open,100,2018-01-02
2018-01-02,test0,deal_62140783,601225,SH,order_70361825,5.843505394255316,,open,100,2018-01-02
2018-01-02,test0,deal_41023698,600029,SH,order_67128904,11.186168545736765,,open,100,2018-01-02
2018-01-02,test0,deal_58273106,002074,SZ,order_18647309,21.722754406986173,,open,100,2018-01-02
2018-01-02,test0,deal_71865943,000898,SZ,order_73956241,4.183327162696664,,open,100,2018-01-02
2018-01-02,test0,deal_25904761,600606,SH,order_40861759,5.706254993275949,,open,100,2018-01-02
2018-01-02,test0,deal_08652149,601398,SH,order_74609531,4.52177015532081,,open,100,2018-01-02
2018-01-02,test0,deal_72145698,600031,SH,order_91036875,8.47731767128106,,open,100,2018-01-02
2018-01-02,test0,deal_49762180,002460,SZ,order_14072593,32.415174962443096,,open,100,2018-01-02
2018-01-03,test0,deal_19432587,002602,SZ,order_29853416,10.976970738724502,,close,100,2018-01-03
2018-01-03,test0,deal_81276039,600909,SH,order_91740253,6.313998322930264,,open,100,2018-01-03
2018-01-03,test0,deal_80179625,601992,SH,order_95613728,5.274798256018718,,open,100,2018-01-03
2018-01-03,test0,deal_10954768,603799,SH,order_85793460,35.99489519725647,,open,100,2018-01-03
2018-01-03,test0,deal_47806321,002456,SZ,order_41683095,21.264919727442187,,open,100,2018-01-03
2018-01-03,test0,deal_43817065,002385,SZ,order_47168590,5.696298719861599,,open,100,2018-01-03
2018-01-03,test0,deal_70813452,002241,SZ,order_28916534,17.018662846820522,,open,100,2018-01-03
2018-01-03,test0,deal_31894506,601229,SH,order_65234819,5.968577990022645,,open,100,2018-01-03
2018-01-03,test0,deal_05473916,300027,SZ,order_89672130,8.952346432005749,,open,100,2018-01-03
2018-01-03,test0,deal_14609837,002572,SZ,order_30287451,33.451916098250514,,open,100,2018-01-03
2018-01-03,test0,deal_49017235,600233,SH,order_23578194,16.139996984467746,,open,100,2018-01-03
2018-01-03,test0,deal_35409216,000776,SZ,order_46380259,14.934705331243117,,open,100,2018-01-03
2018-01-03,test0,deal_23945780,600376,SH,order_82675301,7.398780321016946,,open,100,2018-01-03
2018-01-03,test0,deal_78230196,600104,SH,order_02179856,24.528428867322447,,close,100,2018-01-03
2018-01-03,test0,deal_41925706,601163,SH,order_23704869,18.278178149116112,,open,100,2018-01-03
2018-01-03,test0,deal_76132840,601118,SH,order_51986437,5.678288254482911,,open,100,2018-01-03
2018-01-03,test0,deal_47230965,600297,SH,order_41287590,7.91527650229654,,open,100,2018-01-03
2018-01-03,test0,deal_52398401,600895,SH,order_84619027,13.75551351273195,,open,100,2018-01-03
2018-01-03,test0,deal_27051693,600804,SH,order_38945601,17.68357476869159,,open,100,2018-01-03
2018-01-03,test0,deal_20319785,002044,SZ,order_83124067,14.410228536291495,,close,100,2018-01-03
2018-01-03,test0,deal_42876539,601555,SH,order_19435728,7.977907666454673,,open,100,2018-01-03
2018-01-03,test0,deal_93415620,600795,SH,order_41956827,2.7394042569095483,,open,100,2018-01-03
2018-01-03,test0,deal_18940327,000503,SZ,order_43816209,42.934112999999996,,close,100,2018-01-03
2018-01-03,test0,deal_56491873,002797,SZ,order_08957146,9.718862479489873,,open,100,2018-01-03
2018-01-03,test0,deal_38029476,000413,SZ,order_15273406,9.345200231795362,,open,100,2018-01-03
2018-01-03,test0,deal_74896321,002310,SZ,order_46021983,20.647055691884038,,open,100,2018-01-03
2018-01-03,test0,deal_93158627,600008,SH,order_40176983,4.549102869011492,,open,100,2018-01-03
2018-01-03,test0,deal_97628530,000750,SZ,order_73286590,4.260068555211165,,open,100,2018-01-03
2018-01-03,test0,deal_71854623,600369,SH,order_70143985,4.329654790063071,,open,100,2018-01-03
2018-01-03,test0,deal_42851763,601328,SH,order_07581639,4.381571198926874,,open,100,2018-01-03
2018-01-03,test0,deal_71384590,601718,SH,order_87214635,6.4913608453880265,,open,100,2018-01-03
2018-01-03,test0,deal_40628597,300015,SZ,order_79043862,5.3082516878666555,,close,100,2018-01-03
2018-01-03,test0,deal_48021367,002007,SZ,order_07921483,13.988422994924107,,open,100,2018-01-03
2018-01-03,test0,deal_26957138,000686,SZ,order_92406538,8.260794893686644,,open,100,2018-01-03
2018-01-03,test0,deal_06792538,002252,SZ,order_04317259,19.304593556712074,,close,100,2018-01-03
2018-01-03,test0,deal_80596723,002202,SZ,order_10753962,15.811321202870381,,close,100,2018-01-03
2018-01-03,test0,deal_54102739,600038,SH,order_70368425,45.72623133639945,,open,100,2018-01-03
2018-01-03,test0,deal_29076813,300059,SZ,order_82547130,4.390792269793694,,open,100,2018-01-03
2018-01-03,test0,deal_36759084,600959,SH,order_04392765,7.956085017764231,,open,100,2018-01-03
2018-01-03,test0,deal_65048172,000001,SZ,order_50219768,12.115975536379608,,close,100,2018-01-03
2018-01-03,test0,deal_24750138,002426,SZ,order_06312589,6.0250039085427884,,open,100,2018-01-03
2018-01-03,test0,deal_69741532,600029,SH,order_39627415,11.68640651325478,,close,100,2018-01-03
2018-01-04,test0,deal_69475231,002608,SZ,order_84069752,9.811814421165622,,open,100,2018-01-04
2018-01-04,test0,deal_09364172,600649,SH,order_09285314,7.696234176406941,,open,100,2018-01-04
2018-01-04,test0,deal_63918024,600036,SH,order_06573412,24.05145025772172,,open,100,2018-01-04
2018-01-04,test0,deal_94738562,600373,SH,order_36801524,13.204555704861871,,open,100,2018-01-04
2018-01-04,test0,deal_54296731,601872,SH,order_96203814,3.3869103097964803,,open,100,2018-01-04
2018-01-04,test0,deal_03498275,000895,SZ,order_93207451,20.44465072764039,,open,100,2018-01-04
2018-01-04,test0,deal_83640175,300024,SZ,order_50962148,19.092734298791527,,open,100,2018-01-04
2018-01-04,test0,deal_53267140,601818,SH,order_70136894,2.9482499348443607,,open,100,2018-01-04
2018-01-04,test0,deal_31498270,601997,SH,order_59134067,7.8062163029455585,,open,100,2018-01-04
2018-01-04,test0,deal_09356274,600100,SH,order_05692841,9.656522361632886,,open,100,2018-01-04
2018-01-04,test0,deal_69083742,601186,SH,order_24876130,9.820799163466049,,open,100,2018-01-04
2018-01-04,test0,deal_51638794,601688,SH,order_32561497,16.133306121599404,,open,100,2018-01-04
2018-01-04,test0,deal_10254769,600000,SH,order_40863975,9.95654297549721,,open,100,2018-01-04
2018-01-04,test0,deal_76258491,002673,SZ,order_28617903,11.872070745050646,,open,100,2018-01-04
2018-01-04,test0,deal_30678921,000876,SZ,order_41673295,7.421299024192212,,open,100,2018-01-04
2018-01-04,test0,deal_24165038,601211,SH,order_40618237,15.95349621581105,,open,100,2018-01-04
2018-01-04,test0,deal_26193540,600704,SH,order_34908716,5.705909645330393,,open,100,2018-01-04
2018-01-04,test0,deal_35412670,600663,SH,order_61092578,14.430920709626061,,open,100,2018-01-04
2018-01-04,test0,deal_12375806,600104,SH,order_58032179,24.627174663994747,,open,100,2018-01-04
2018-01-04,test0,deal_96871534,600118,SH,order_06983247,24.970210166547137,,open,100,2018-01-04
2018-01-04,test0,deal_35164782,002304,SZ,order_42590168,106.11534544349792,,open,100,2018-01-04
2018-01-04,test0,deal_53862097,601901,SH,order_37259860,7.047603222346592,,open,100,2018-01-04
2018-01-04,test0,deal_49356718,601881,SH,order_40685791,9.6965535082014,,open,100,2018-01-04
2018-01-04,test0,deal_49380125,000423,SZ,order_40215396,56.1636853994016,,open,100,2018-01-04
2018-01-04,test0,deal_64012795,002475,SZ,order_91580376,10.889058234704212,,open,100,2018-01-04
2018-01-04,test0,deal_93016842,000651,SZ,order_93584720,35.02722019467304,,open,100,2018-01-04
2018-01-04,test0,deal_39518607,600816,SH,order_79483526,10.581218052723793,,open,100,2018-01-04
2018-01-04,test0,deal_37401592,600886,SH,order_84062157,6.522842348314656,,open,100,2018-01-04
2018-01-04,test0,deal_93502174,600637,SH,order_54231876,11.152882523143326,,open,100,2018-01-04
2018-01-04,test0,deal_04651872,000538,SZ,order_45132806,63.36508781608115,,open,100,2018-01-04
2018-01-04,test0,deal_69457801,600999,SH,order_29761350,12.921138910965398,,open,100,2018-01-04
2018-01-04,test0,deal_26417038,600958,SH,order_63254197,12.397810431353516,,open,100,2018-01-04
2018-01-04,test0,deal_86019245,300070,SZ,order_25081673,17.218914771925473,,open,100,2018-01-04
2018-01-04,test0,deal_72418590,600436,SH,order_47810265,66.04479272390273,,open,100,2018-01-04
2018-01-04,test0,deal_04153762,600085,SH,order_47601925,30.46905017823724,,open,100,2018-01-04
2018-01-04,test0,deal_12359748,601991,SH,order_70435196,3.730496495513561,,open,100,2018-01-04
2018-01-04,test0,deal_67510842,600021,SH,order_47293651,8.514430656415819,,open,100,2018-01-04
2018-01-04,test0,deal_12089463,601111,SH,order_04352971,12.035529797056718,,open,100,2018-01-04
2018-01-04,test0,deal_41036985,600109,SH,order_68534271,9.373888443637549,,open,100,2018-01-04
2018-01-04,test0,deal_52431908,600018,SH,order_27310846,6.364814344411424,,open,100,2018-01-04
2018-01-04,test0,deal_21634095,603833,SH,order_51026734,83.48101717207105,,open,100,2018-01-04
2018-01-04,test0,deal_04796815,600406,SH,order_80257139,9.705153348928883,,open,100,2018-01-04
2018-01-04,test0,deal_03618549,601166,SH,order_63245018,12.903465759663145,,open,100,2018-01-04
2018-01-04,test0,deal_58413092,002236,SZ,order_26504831,22.983336091129573,,open,100,2018-01-04
2018-01-04,test0,deal_97615048,300315,SZ,order_85932741,5.7068802182643354,,open,100,2018-01-04
2018-01-04,test0,deal_62183904,601888,SH,order_56890237,43.90308292002532,,open,100,2018-01-04
2018-01-04,test0,deal_71320645,000858,SZ,order_60932147,75.35015657954155,,open,100,2018-01-04
2018-01-04,test0,deal_74852391,601866,SH,order_82795406,3.000821484660347,,open,100,2018-01-04
2018-01-04,test0,deal_27301865,601099,SH,order_67298501,3.6781448343729517,,open,100,2018-01-04
2018-01-04,test0,deal_89604572,002202,SZ,order_97804163,15.773994422180433,,open,100,2018-01-04
2018-01-04,test0,deal_56283704,600871,SH,order_81407692,3.020905999999999,,open,100,2018-01-04
2018-01-04,test0,deal_60485971,002736,SZ,order_39621458,9.48799914064422,,open,100,2018-01-04
2018-01-04,test0,deal_95036714,600010,SH,order_39428016,2.4754177669275266,,open,100,2018-01-04
2018-01-04,test0,deal_36487125,601669,SH,order_35682791,6.721730342451926,,open,100,2018-01-04
2018-01-04,test0,deal_68750329,002558,SZ,order_65837401,34.20575326975885,,open,100,2018-01-04
2018-01-04,test0,deal_13405879,000728,SZ,order_18290746,8.56463692672098,,open,100,2018-01-04
2018-01-04,test0,deal_69287051,600015,SH,order_58061342,7.017679136850124,,open,100,2018-01-04
2018-01-04,test0,deal_02419375,601018,SH,order_03472968,4.8347833080043445,,open,100,2018-01-04
2018-01-04,test0,deal_15643927,601600,SH,order_56092314,7.8531920716158785,,open,100,2018-01-04
2018-01-04,test0,deal_01367589,000568,SZ,order_10538967,62.463830042397625,,open,100,2018-01-04
2018-01-04,test0,deal_17586930,600837,SH,order_97104625,11.63280234193131,,open,100,2018-01-04
2018-01-04,test0,deal_69082571,600570,SH,order_87135902,15.246517828209413,,open,100,2018-01-04
2018-01-05,test0,deal_70948152,002602,SZ,order_73860451,11.47485433642408,,open,100,2018-01-05
2018-01-05,test0,deal_42368791,002024,SZ,order_74160583,12.133082006798482,,open,100,2018-01-05
2018-01-05,test0,deal_27084956,600518,SH,order_78295304,19.760894692465808,,close,100,2018-01-05
2018-01-05,test0,deal_37459106,600023,SH,order_90572846,4.482405148795432,,open,100,2018-01-05
2018-01-05,test0,deal_83427051,601336,SH,order_69857134,55.55561309578144,,close,100,2018-01-05
2018-01-05,test0,deal_16842309,600741,SH,order_57380962,21.155786884884037,,close,100,2018-01-05
2018-01-05,test0,deal_21607345,600482,SH,order_53492107,24.602325191726496,,open,100,2018-01-05
2018-01-05,test0,deal_17386590,600415,SH,order_17594623,5.531099004011453,,open,100,2018-01-05
2018-01-05,test0,deal_93580762,600016,SH,order_07253894,5.40063367479797,,open,100,2018-01-05
2018-01-05,test0,deal_16354098,603160,SH,order_38297601,94.88855566660827,,open,100,2018-01-05
2018-01-05,test0,deal_62573108,000783,SZ,order_24398716,6.882540040770426,,open,100,2018-01-05
2018-01-05,test0,deal_53824196,601198,SH,order_72308491,13.408679169590213,,open,100,2018-01-05
2018-01-05,test0,deal_02517498,002044,SZ,order_67518432,15.234227576589804,,open,100,2018-01-05
2018-01-05,test0,deal_73692501,300136,SZ,order_41789053,50.54594634522902,,open,100,2018-01-05
2018-01-05,test0,deal_02361897,002352,SZ,order_81492360,50.91642168228078,,open,100,2018-01-05
2018-01-05,test0,deal_16094325,002415,SZ,order_13278405,35.223818573159235,,open,100,2018-01-05
2018-01-05,test0,deal_64107235,002174,SZ,order_54103879,22.723440672881587,,open,100,2018-01-05
2018-01-05,test0,deal_43789205,000100,SZ,order_29867345,3.070163854856212,,open,100,2018-01-05
2018-01-05,test0,deal_53210467,601169,SH,order_72148530,5.116535109906716,,open,100,2018-01-05
2018-01-05,test0,deal_38072196,601390,SH,order_75936024,7.3649616722426705,,open,100,2018-01-05
2018-01-05,test0,deal_78053912,000333,SZ,order_19605837,48.65200195941699,,open,100,2018-01-05
2018-01-05,test0,deal_26890157,600009,SH,order_73589046,42.92952902470629,,open,100,2018-01-05
2018-01-05,test0,deal_96204815,601607,SH,order_37691024,21.69284173947969,,open,100,2018-01-05
2018-01-05,test0,deal_13084697,600050,SH,order_74968231,6.1456529212458575,,open,100,2018-01-05
2018-01-05,test0,deal_04583962,300015,SZ,order_80794352,5.5568759521402615,,open,100,2018-01-05
2018-01-05,test0,deal_29134705,600352,SH,order_29510846,11.083920099428745,,open,100,2018-01-05
2018-01-05,test0,deal_85206941,002230,SZ,order_54062839,40.709424738642326,,open,100,2018-01-05
2018-01-05,test0,deal_38579640,600919,SH,order_05963248,5.342210290960793,,open,100,2018-01-05
2018-01-05,test0,deal_90283617,002831,SZ,order_51762849,24.517212123633787,,open,100,2018-01-05
2018-01-05,test0,deal_10465937,600588,SH,order_78351904,9.531227198739984,,open,100,2018-01-05
2018-01-05,test0,deal_02794635,300122,SZ,order_34016982,19.38307751336388,,open,100,2018-01-05
2018-01-05,test0,deal_71820364,002466,SZ,order_62705384,45.607042522804115,,open,100,2018-01-05
2018-01-05,test0,deal_42681390,000738,SZ,order_72910835,15.490554081767813,,open,100,2018-01-05
2018-01-05,test0,deal_05831762,601800,SH,order_32804591,11.752761634636814,,open,100,2018-01-05
2018-01-05,test0,deal_21476083,600705,SH,order_49082316,4.972709666126653,,open,100,2018-01-05
2018-01-05,test0,deal_98437251,601618,SH,order_50897213,4.261353409122652,,open,100,2018-01-05
2018-01-05,test0,deal_27314586,601009,SH,order_10694537,5.892523674136197,,open,100,2018-01-05
2018-01-05,test0,deal_17483205,600887,SH,order_18703254,28.605759988591593,,open,100,2018-01-05
2018-01-08,test0,deal_05962417,002294,SZ,order_18269074,37.32090903954087,,close,100,2018-01-08
2018-01-08,test0,deal_96874205,002027,SZ,order_63154928,9.51223251678972,,close,100,2018-01-08
2018-01-08,test0,deal_69701458,000008,SZ,order_25809617,8.314648601639806,,close,100,2018-01-08
2018-01-08,test0,deal_65412398,300003,SZ,order_07968423,23.996779384373163,,open,100,2018-01-08
2018-01-08,test0,deal_05961734,600011,SH,order_71650892,5.7168217778172234,,open,100,2018-01-08
2018-01-08,test0,deal_96712038,600703,SH,order_47091536,23.93659247680234,,open,100,2018-01-08
2018-01-08,test0,deal_34685072,600690,SH,order_51063742,17.651235282797323,,open,100,2018-01-08
2018-01-08,test0,deal_35920168,601611,SH,order_19736825,10.576538457092825,,open,100,2018-01-08
2018-01-08,test0,deal_54023619,600309,SH,order_98620175,31.629715241285908,,open,100,2018-01-08
2018-01-08,test0,deal_38176095,600276,SH,order_53712086,31.216693467157185,,open,100,2018-01-08
2018-01-08,test0,deal_50897641,300072,SZ,order_18469075,28.801359610130202,,open,100,2018-01-08
2018-01-08,test0,deal_04617982,601788,SH,order_23674085,13.092278502124316,,open,100,2018-01-08
2018-01-08,test0,deal_30179452,002714,SZ,order_56408329,13.039430165364779,,open,100,2018-01-08
2018-01-08,test0,deal_59602714,600535,SH,order_60215847,22.547767170112735,,open,100,2018-01-08
2018-01-08,test0,deal_61283749,002065,SZ,order_13874652,7.890283655616632,,open,100,2018-01-08
2018-01-08,test0,deal_08714962,600372,SH,order_96234081,13.734258422148375,,open,100,2018-01-08
2018-01-08,test0,deal_02173985,600009,SH,order_47519386,41.771693659828856,,close,100,2018-01-08
2018-01-08,test0,deal_01769385,000826,SZ,order_87215049,23.34386552199439,,open,100,2018-01-08
