time_tag,account_id,instrument,exchange,average_price,direction,position,frozen,yesterday_position,position_profit,close,hold_value
2018-01-02,test0,600585,SH,24.095293256914456,,100,100,0,-1.7226420051056124,24.0780668368634,2407.80668368634
2018-01-02,test0,600066,SH,17.65675209758234,,100,100,0,-1.529543699817637,17.641456660584165,1764.1456660584165
2018-01-02,test0,601989,SH,6.027142556742745,,100,100,0,-1.1807600486876346,6.0153349562558684,601.5334956255869
2018-01-02,test0,300124,SZ,19.030694375870013,,100,100,0,-1.5707496063942727,19.01498687980607,1901.498687980607
2018-01-02,test0,600660,SH,24.819339084504225,,100,100,0,-1.7443568654751829,24.801895515849473,2480.1895515849474
2018-01-02,test0,000425,SZ,4.20175064158432,,100,100,0,-1.1260147148330013,4.19049049443599,419.049049443599
2018-01-02,test0,600089,SH,6.534603974047108,,100,100,0,-1.195979325423746,6.52264418079287,652.264418079287
2018-01-02,test0,000792,SZ,14.084223999999999,,100,100,0,-1.4223999999998682,14.07,1407.0
2018-01-02,test0,601939,SH,5.718802708511142,,100,100,0,-1.1715126274671306,5.707087582236471,570.7087582236471
2018-01-02,test0,601228,SH,5.727878099414976,,100,100,0,-1.1717848075400994,5.716160251339575,571.6160251339576
2018-01-02,test0,300251,SZ,10.39906845690161,,100,100,0,-1.3118784901598346,10.385949672000011,1038.594967200001
2018-01-02,test0,601898,SH,5.004671006844103,,100,100,0,-1.1500951016747862,4.993170055827355,499.31700558273553
2018-01-02,test0,600104,SH,24.75960881535168,,100,100,0,-1.7425654948119984,24.74218316040356,2474.218316040356
2018-01-02,test0,600674,SH,8.64426932567245,,100,100,0,-1.259250304678794,8.631676822625662,863.1676822625662
2018-01-02,test0,600390,SH,8.605872151923746,,100,100,0,-1.2580987349371853,8.593291164574374,859.3291164574374
2018-01-02,test0,601766,SH,10.868351032234964,,100,100,0,-1.3259527451433328,10.85509150478353,1085.5091504783531
2018-01-02,test0,601985,SH,6.425133314009,,100,100,0,-1.1926961905629696,6.41320635210337,641.3206352103371
2018-01-02,test0,002424,SZ,14.830079388131049,,100,100,0,-1.444768950958597,14.815631698621463,1481.5631698621462
2018-01-02,test0,600362,SH,18.737597382426213,,100,100,0,-1.5619593336726467,18.721977789089486,1872.1977789089485
2018-01-02,test0,002044,SZ,14.819586870917817,,100,100,0,-1.4444542698464957,14.805142328219352,1480.5142328219351
2018-01-02,test0,000623,SZ,20.646276139880165,,100,100,0,-1.6192025234396112,20.63008411464577,2063.008411464577
2018-01-02,test0,002465,SZ,9.149515144682322,,100,100,0,-1.274403133400348,9.136771113348319,913.6771113348319
2018-01-02,test0,000503,SZ,42.742819,,100,100,0,-2.281899999999837,42.72,4272.0
2018-01-02,test0,601375,SH,6.097327411147188,,100,100,0,-1.1828649628455423,6.085498761518733,608.5498761518733
2018-01-02,test0,000625,SZ,6.381044315429213,,100,100,0,-1.1913739172877413,6.369130576256335,636.9130576256335
2018-01-02,test0,601727,SH,6.5698415978738876,,100,100,0,-1.1970361370950755,6.557871236502937,655.7871236502937
2018-01-02,test0,600977,SH,14.581248331014374,,100,100,0,-1.437306258053006,14.566875268433844,1456.6875268433844
2018-01-02,test0,601877,SH,23.52605381577652,,100,100,0,-1.7055699434902039,23.50899811634162,2350.899811634162
2018-01-02,test0,600688,SH,5.417588245694457,,100,100,0,-1.1624789036997818,5.405963456657459,540.596345665746
2018-01-02,test0,600177,SH,4.723402169534791,,100,100,0,-1.1416595672158358,4.711985573862632,471.19855738626325
2018-01-02,test0,600019,SH,6.263872189066777,,100,100,0,-1.187859807729641,6.25199359098948,625.199359098948
2018-01-02,test0,601899,SH,4.096029178110007,,100,100,0,-1.1228440221366043,4.084800737888641,408.4800737888641
2018-01-02,test0,000559,SZ,8.381983036012045,,100,100,0,-1.2513840758575867,8.369469195253469,836.9469195253469
2018-01-02,test0,601966,SH,16.672462204225145,,100,100,0,-1.500023858968902,16.657461965635456,1665.7461965635455
2018-01-02,test0,600221,SH,3.181323102961197,,100,100,0,-1.0954110697678932,3.170368992263518,317.0368992263518
2018-01-02,test0,600219,SH,3.1014089309546766,,100,100,0,-1.0930143636195044,3.0904787873184816,309.0478787318482
2018-01-02,test0,002081,SZ,14.704079318323458,,100,100,0,-1.4409900825247846,14.68966941749821,1468.966941749821
2018-01-02,test0,000415,SZ,5.85760226868162,,100,100,0,-1.175675365450779,5.845845515027112,584.5845515027112
2018-01-02,test0,000839,SZ,9.456724881865734,,100,100,0,-1.2836166614574651,9.443888715251159,944.3888715251159
2018-01-02,test0,601377,SH,6.249265669220515,,100,100,0,-1.1874217435534185,6.237391451784981,623.7391451784981
2018-01-02,test0,601021,SH,37.67173012880452,,100,100,0,-2.129812959975652,37.65043199920476,3765.043199920476
2018-01-02,test0,000166,SZ,4.932703195715213,,100,100,0,-1.1479367148569786,4.921223828566643,492.12238285666433
2018-01-02,test0,601155,SH,24.629592708385665,,100,100,0,-1.7386661813972637,24.612206046571693,2461.220604657169
2018-01-02,test0,000069,SZ,7.295901231436098,,100,100,0,-1.2188113935250655,7.283713117500847,728.3713117500847
2018-01-02,test0,601919,SH,3.543569751839335,,100,100,0,-1.1062752099921358,3.5325069997394136,353.2506999739414
2018-01-02,test0,601333,SH,5.243663777625504,,100,100,0,-1.1572627345084463,5.23209115028042,523.209115028042
2018-01-02,test0,000338,SZ,7.329019160862235,,100,100,0,-1.2198046334358281,7.316821114527877,731.6821114527877
2018-01-02,test0,601088,SH,13.424085652882411,,100,100,0,-1.4026017890495623,13.410059634991915,1341.0059634991915
2018-01-02,test0,600926,SH,7.0197139254076,,100,100,0,-1.210528259284338,7.007608642814756,700.7608642814756
2018-01-02,test0,600030,SH,15.432869729531248,,100,100,0,-1.4628472377145485,15.418241257154103,1541.8241257154102
2018-01-02,test0,601633,SH,10.974409420171478,,100,100,0,-1.3291335425424933,10.961118084746053,1096.1118084746054
2018-01-02,test0,603858,SH,23.931003838435554,,100,100,0,-1.717714800712855,23.913826690428426,2391.3826690428427
2018-01-02,test0,600547,SH,15.847479524380638,,100,100,0,-1.4752818011910307,15.832726706368728,1583.2726706368728
2018-01-02,test0,601988,SH,2.84145383662361,,100,100,0,-1.0852180496838226,2.8306016561267717,283.06016561267717
2018-01-02,test0,601288,SH,2.747570062411488,,100,100,0,-1.082402381157932,2.7367460385999087,273.6746038599909
2018-01-02,test0,300015,SZ,5.366697450924025,,100,100,0,-1.16095263773639,5.355087924546661,535.508792454666
2018-01-02,test0,002468,SZ,24.30842140503727,,100,100,0,-1.7290339319714576,24.291131065717554,2429.1131065717555
2018-01-02,test0,601117,SH,6.122137478567461,,100,100,0,-1.1836090416445622,6.110301388151015,611.0301388151015
2018-01-02,test0,002146,SZ,8.30088894289392,,100,100,0,-1.2489519826919704,8.288399423067,828.8399423067
2018-01-02,test0,001979,SZ,16.20579057303971,,100,100,0,-1.486027908818599,16.190930293951524,1619.0930293951524
2018-01-02,test0,601608,SH,4.094614165774846,,100,100,0,-1.1228015844978678,4.083386149929868,408.3386149929868
2018-01-02,test0,600153,SH,8.267112679413934,,100,100,0,-1.2479389986827627,8.254633289427106,825.4633289427106
2018-01-02,test0,000709,SZ,3.383177262714601,,100,100,0,-1.1014648784178682,3.3721626139304224,337.21626139304226
2018-01-02,test0,600048,SH,11.345933821320912,,100,100,0,-1.340275931860191,11.33253106200231,1133.253106200231
2018-01-02,test0,002142,SZ,15.903714507291237,,100,100,0,-1.4769683447150683,15.888944823844087,1588.8944823844088
2018-01-02,test0,002252,SZ,19.46387780735455,,100,100,0,-1.5837412118571592,19.448040395235978,1944.8040395235978
2018-01-02,test0,002202,SZ,16.030252279593956,,100,100,0,-1.4807633393861153,16.015444646200095,1601.5444646200094
2018-01-02,test0,600115,SH,7.897063190632065,,100,100,0,-1.2368408434658917,7.884694782197406,788.4694782197406
2018-01-02,test0,601878,SH,15.551360828965773,,100,100,0,-1.4664009045974424,15.536696819919799,1553.6696819919798
2018-01-02,test0,600820,SH,6.819696359883089,,100,100,0,-1.2045295319369487,6.80765106456372,680.765106456372
2018-01-02,test0,300017,SZ,10.49994492989248,,100,100,0,-1.3149038767336307,10.486795891125144,1048.6795891125143
2018-01-02,test0,600583,SH,5.828061053070506,,100,100,0,-1.1747893947736898,5.816313159122769,581.6313159122769
2018-01-02,test0,600489,SH,9.21729472915835,,100,100,0,-1.276435911101359,9.204530370047337,920.4530370047337
2018-01-02,test0,002841,SZ,42.92718138631033,,100,100,0,-2.2874292128250318,42.90430709418208,4290.430709418208
2018-01-02,test0,000983,SZ,6.183908085979627,,100,100,0,-1.185461604098137,6.172053469938645,617.2053469938645
2018-01-02,test0,600170,SH,2.9880021030440838,,100,100,0,-1.0896131791375385,2.9771059712527084,297.71059712527085
2018-01-02,test0,000157,SZ,3.560462225319066,,100,100,0,-1.1067818322098244,3.5493944069969676,354.9394406996968
2018-01-02,test0,600519,SH,644.6429451745605,,100,100,0,-20.333488308745018,644.4396102914731,64443.96102914731
2018-01-02,test0,000001,SZ,12.492511164922362,,100,100,0,-1.3746629360669615,12.478764535561693,1247.8764535561693
2018-01-02,test0,601958,SH,6.282284382653217,,100,100,0,-1.1884120078772042,6.270400262574445,627.0400262574445
2018-01-02,test0,600549,SH,18.773951622612945,,100,100,0,-1.563049633788438,18.75832112627506,1875.832112627506
2018-01-02,test0,601225,SH,5.843505394255316,,100,100,0,-1.1752525860518226,5.831752868394798,583.1752868394798
2018-01-02,test0,600029,SH,11.186168545736765,,100,100,0,-1.3354844110489594,11.172813701626275,1117.2813701626276
2018-01-02,test0,002074,SZ,21.722754406986173,,100,100,0,-1.6514871860536573,21.706239535125636,2170.6239535125637
2018-01-02,test0,000898,SZ,4.183327162696664,,100,100,0,-1.1254621762279982,4.172072540934384,417.20725409343845
2018-01-02,test0,600606,SH,5.706254993275949,,100,100,0,-1.1711363089056626,5.694543630186892,569.4543630186893
2018-01-02,test0,601398,SH,4.52177015532081,,100,100,0,-1.135612420933274,4.510414031111477,451.0414031111477
2018-01-02,test0,600031,SH,8.47731767128106,,100,100,0,-1.2542432571612139,8.464775238709448,846.4775238709448
2018-01-02,test0,002460,SZ,32.415174962443096,,100,100,0,-1.9721635997932196,32.395453326445164,3239.5453326445163
2018-01-03,test0,002601,SZ,11.913079232698353,,100,0,0,25.294151617838878,12.166020748876742,1216.6020748876742
2018-01-03,test0,002839,SZ,8.205912383880154,,100,0,0,11.456921806019693,8.320481601940351,832.0481601940351
2018-01-03,test0,601212,SH,6.805186876186262,,100,0,0,-1.204094377972087,6.793145932406541,679.3145932406542
2018-01-03,test0,600383,SH,10.417477979086202,,100,0,0,-8.078267536263084,10.336695303723571,1033.669530372357
2018-01-03,test0,000961,SZ,5.728935931950339,,100,0,0,-5.489956840113663,5.674036363549202,567.4036363549202
2018-01-03,test0,600111,SH,14.408291804164168,,100,0,0,-6.288384507384137,14.345407959090327,1434.5407959090328
2018-01-03,test0,600518,SH,20.691237868315447,,100,0,0,-70.9378253067257,19.98185961524819,1998.185961524819
2018-01-03,test0,002594,SZ,65.04558137742774,,100,0,0,23.7072889549907,65.28265426697764,6528.265426697764
2018-01-03,test0,600028,SH,4.108468740481085,,100,0,0,4.6656571769481126,4.155125312250566,415.5125312250566
2018-01-03,test0,002294,SZ,39.306652142998615,,100,0,0,-10.267699105553163,39.203975151943084,3920.397515194308
2018-01-03,test0,002027,SZ,9.949873214079055,,100,0,0,-21.7650107420841,9.732223106658214,973.2223106658214
2018-01-03,test0,000963,SZ,28.57882983347387,,100,0,0,124.7257565291676,29.826087398765544,2982.6087398765544
2018-01-03,test0,002500,SZ,8.27397135900197,,100,0,0,-0.3711287831327681,8.270260071170643,827.0260071170643
2018-01-03,test0,000402,SZ,9.641739817511235,,100,0,0,-3.8342354439389936,9.603397463071845,960.3397463071846
2018-01-03,test0,000008,SZ,8.643299052595527,,100,0,0,-3.227455376377719,8.61102449883175,861.1024498831749
2018-01-03,test0,000002,SZ,24.620557416993194,,100,0,0,-19.117786779315793,24.429379549200036,2442.9379549200034
2018-01-03,test0,600739,SH,16.799803706262,,100,0,0,-3.398285991785599,16.765820846344145,1676.5820846344145
2018-01-03,test0,601998,SH,4.700185925761233,,100,0,0,1.8266166434122155,4.718452092195355,471.84520921953555
2018-01-03,test0,601006,SH,6.139935338394197,,100,0,0,9.555123619006345,6.23548657458426,623.548657458426
2018-01-03,test0,601336,SH,60.34626633121626,,100,0,0,-226.55706862830272,58.080695644933236,5808.069564493324
2018-01-03,test0,000630,SZ,0.5416325018825008,,100,0,0,-1.3790223003680713,0.5278422788788201,52.784227887882004
2018-01-03,test0,600741,SH,21.90621040585062,,100,0,0,-29.492632397787233,21.611284081872746,2161.1284081872745
2018-01-03,test0,603993,SH,6.390318983841087,,100,0,0,8.918207737940342,6.479501061220491,647.9501061220491
2018-01-03,test0,601857,SH,6.560352759453976,,100,0,0,-0.4039688401395125,6.556313071052581,655.6313071052581
2018-01-03,test0,000060,SZ,6.669210982598372,,100,0,0,-5.331264173469474,6.615898340863677,661.5898340863678
2018-01-03,test0,600340,SH,21.91540494064028,,100,0,0,129.35558785687357,23.208960819209015,2320.8960819209015
2018-01-03,test0,600188,SH,6.496524069015924,,100,0,0,13.82891355962812,6.634813204612205,663.4813204612204
2018-01-03,test0,000959,SZ,2.6444671204948893,,100,0,0,7.957806508875764,2.724045185583647,272.4045185583647
2018-01-03,test0,300144,SZ,10.040538315937072,,100,0,0,10.584951519732932,10.146387831134401,1014.6387831134401
2018-01-03,test0,000938,SZ,25.821180336907304,,100,0,0,3.2241870351342072,25.853422207258646,2585.3422207258645
2018-01-03,test0,600827,SH,12.545639967910843,,100,0,0,7.9134971283334465,12.624774939194177,1262.4774939194176
2018-01-03,test0,600585,SH,24.095293256914456,,100,0,0,-22.063937518100474,23.87465388173345,2387.465388173345
2018-01-03,test0,600066,SH,17.65675209758234,,100,0,0,86.02110970258501,18.51696319460819,1851.696319460819
2018-01-03,test0,601989,SH,6.027142556742745,,100,0,0,7.782487402687011,6.104967430769615,610.4967430769615
2018-01-03,test0,300124,SZ,19.030694375870013,,100,0,0,-11.219761893169888,18.918496756938314,1891.8496756938314
2018-01-03,test0,600660,SH,24.819339084504225,,100,0,0,-28.30595848887505,24.536279499615475,2453.6279499615475
2018-01-03,test0,000425,SZ,4.20175064158432,,100,0,0,-3.789462062991422,4.163856020954406,416.3856020954406
2018-01-03,test0,600089,SH,6.534603974047108,,100,0,0,7.24127185371124,6.60701669258422,660.701669258422
2018-01-03,test0,000792,SZ,14.084223999999999,,100,0,0,9.577600000000075,14.18,1418.0
2018-01-03,test0,601939,SH,5.718802708511142,,100,0,0,-3.3721890730596726,5.685080817780546,568.5080817780546
2018-01-03,test0,601228,SH,5.727878099414976,,100,0,0,4.4322938702436865,5.772201038117413,577.2201038117413
2018-01-03,test0,300251,SZ,10.39906845690161,,100,0,0,21.266272970709643,10.611731186608706,1061.1731186608706
2018-01-03,test0,601898,SH,5.004671006844103,,100,0,0,-2.006556517768665,4.9846054416664165,498.4605441666416
2018-01-03,test0,600674,SH,8.64426932567245,,100,0,0,-0.4308744099930095,8.63996058157252,863.996058157252
2018-01-03,test0,600390,SH,8.605872151923746,,100,0,0,9.573780884274186,8.701609960766488,870.1609960766488
2018-01-03,test0,601766,SH,10.868351032234964,,100,0,0,-7.280940247767553,10.795541629757288,1079.5541629757288
2018-01-03,test0,601985,SH,6.425133314009,,100,0,0,0.5429482890320081,6.43056279689932,643.056279689932
2018-01-03,test0,002424,SZ,14.830079388131049,,100,0,0,45.665286417792395,15.286732252308973,1528.6732252308973
2018-01-03,test0,600362,SH,18.737597382426213,,100,0,0,-24.371386464629907,18.493883517779913,1849.3883517779914
2018-01-03,test0,000623,SZ,20.646276139880165,,100,0,0,-2.5320381037339246,20.620955758842825,2062.0955758842824
2018-01-03,test0,002465,SZ,9.149515144682322,,100,0,0,17.277416386088795,9.32228930854321,932.228930854321
2018-01-03,test0,601375,SH,6.097327411147188,,100,0,0,7.566254662341088,6.172989957770599,617.2989957770599
2018-01-03,test0,000625,SZ,6.381044315429213,,100,0,0,7.814466646154017,6.459188981890753,645.9188981890753
2018-01-03,test0,601727,SH,6.5698415978738876,,100,0,0,4.530362322732806,6.615145221101216,661.5145221101216
2018-01-03,test0,600977,SH,14.581248331014374,,100,0,0,-2.372278996720212,14.557525541047172,1455.752554104717
2018-01-03,test0,601877,SH,23.52605381577652,,100,0,0,61.0204302917694,24.136258118694215,2413.6258118694213
2018-01-03,test0,600688,SH,5.417588245694457,,100,0,0,13.625870977733978,5.553846955471797,555.3846955471797
2018-01-03,test0,600177,SH,4.723402169534791,,100,0,0,-1.1416595672158358,4.711985573862632,471.19855738626325
2018-01-03,test0,600019,SH,6.263872189066777,,100,0,0,-4.668925281554515,6.217182936251231,621.7182936251231
2018-01-03,test0,601899,SH,4.096029178110007,,100,0,0,-0.2367701093624497,4.093661477016383,409.3661477016383
2018-01-03,test0,000559,SZ,8.381983036012045,,100,0,0,-4.55947466686677,8.336388289343377,833.6388289343378
2018-01-03,test0,601966,SH,16.672462204225145,,100,0,0,3.134773571647642,16.70380993994162,1670.380993994162
2018-01-03,test0,600221,SH,3.181323102961197,,100,0,0,3.8738193256294906,3.2200612962174917,322.00612962174915
2018-01-03,test0,600219,SH,3.1014089309546766,,100,0,0,-0.2688866870012241,3.0987200640846644,309.87200640846646
2018-01-03,test0,002081,SZ,14.704079318323458,,100,0,0,-16.78975345667766,14.536181783756682,1453.618178375668
2018-01-03,test0,000415,SZ,5.85760226868162,,100,0,0,8.699063680203079,5.944592905483651,594.4592905483651
2018-01-03,test0,000839,SZ,9.456724881865734,,100,0,0,3.6608276920770066,9.493333158786504,949.3333158786504
2018-01-03,test0,601377,SH,6.249265669220515,,100,0,0,8.198529825480083,6.331250967475316,633.1250967475315
2018-01-03,test0,601021,SH,37.67173012880452,,100,0,0,97.36504920432765,38.645380620847796,3864.5380620847795
2018-01-03,test0,000166,SZ,4.932703195715213,,100,0,0,-2.062662333549614,4.912076572379717,491.20765723797166
2018-01-03,test0,601155,SH,24.629592708385665,,100,0,0,-5.127610215348355,24.578316606232182,2457.8316606232183
2018-01-03,test0,000069,SZ,7.295901231436098,,100,0,0,2.8731622679922353,7.32463285411602,732.463285411602
2018-01-03,test0,601919,SH,3.543569751839335,,100,0,0,6.061130296725503,3.60418105480659,360.418105480659
2018-01-03,test0,601333,SH,5.243663777625504,,100,0,0,2.6000738186552574,5.269664515812057,526.9664515812057
2018-01-03,test0,000338,SZ,7.329019160862235,,100,0,0,-7.994638998739401,7.249072770874841,724.9072770874841
2018-01-03,test0,601088,SH,13.424085652882411,,100,0,0,-30.102267814420358,13.123062974738207,1312.3062974738207
2018-01-03,test0,600926,SH,7.0197139254076,,100,0,0,3.6056976120660167,7.05577090152826,705.577090152826
2018-01-03,test0,600030,SH,15.432869729531248,,100,0,0,13.579339354630982,15.568663123077558,1556.8663123077558
2018-01-03,test0,601633,SH,10.974409420171478,,100,0,0,6.7305121080060815,11.041714541251539,1104.1714541251538
2018-01-03,test0,603858,SH,23.931003838435554,,100,0,0,49.12307141455301,24.422234552581084,2442.2234552581085
2018-01-03,test0,600547,SH,15.847479524380638,,100,0,0,2.538083650360079,15.87286036088424,1587.286036088424
2018-01-03,test0,601988,SH,2.84145383662361,,100,0,0,0.33719484284220336,2.844825785052032,284.4825785052032
2018-01-03,test0,601288,SH,2.747570062411488,,100,0,0,1.760970126478334,2.7651797636762714,276.5179763676271
2018-01-03,test0,002468,SZ,24.30842140503727,,100,0,0,-10.421685207973752,24.20420455295753,2420.420455295753
2018-01-03,test0,601117,SH,6.122137478567461,,100,0,0,-2.931907006780765,6.092818408499653,609.2818408499653
2018-01-03,test0,002146,SZ,8.30088894289392,,100,0,0,2.7551057096109943,8.32843999999003,832.843999999003
2018-01-03,test0,001979,SZ,16.20579057303971,,100,0,0,33.72904539488246,16.543081026988535,1654.3081026988534
2018-01-03,test0,601608,SH,4.094614165774846,,100,0,0,2.8129922949525543,4.122744088724372,412.27440887243716
2018-01-03,test0,600153,SH,8.267112679413934,,100,0,0,-4.852582356511093,8.218586855848823,821.8586855848823
2018-01-03,test0,000709,SZ,3.383177262714601,,100,0,0,15.972776204774197,3.542905024762343,354.2905024762343
2018-01-03,test0,600048,SH,11.345933821320912,,100,0,0,-9.87264018114331,11.247207419509479,1124.720741950948
2018-01-03,test0,002142,SZ,15.903714507291237,,100,0,0,-11.783310933154567,15.785881397959692,1578.5881397959693
2018-01-03,test0,600115,SH,7.897063190632065,,100,0,0,42.893913534504776,8.326002325977113,832.6002325977113
2018-01-03,test0,601878,SH,15.551360828965773,,100,0,0,17.185095878019396,15.723211787745967,1572.3211787745968
2018-01-03,test0,600820,SH,6.819696359883089,,100,0,0,0.39351062406387527,6.823631466123728,682.3631466123728
2018-01-03,test0,300017,SZ,10.49994492989248,,100,0,0,-9.133577420909056,10.40860915568339,1040.860915568339
2018-01-03,test0,600583,SH,5.828061053070506,,100,0,0,-3.021238016717387,5.797848672903332,579.7848672903332
2018-01-03,test0,600489,SH,9.21729472915835,,100,0,0,-1.276435911101359,9.204530370047337,920.4530370047337
2018-01-03,test0,002841,SZ,42.92718138631033,,100,0,0,44.23886125306922,43.36956999884102,4336.9569998841025
2018-01-03,test0,000983,SZ,6.183908085979627,,100,0,0,-2.3555191339443837,6.160352894640183,616.0352894640183
2018-01-03,test0,600170,SH,2.9880021030440838,,100,0,0,0.49817667219720363,2.992983869766056,299.29838697660557
2018-01-03,test0,000157,SZ,3.560462225319066,,100,0,0,-2.666955197922727,3.5337926733398386,353.3792673339839
2018-01-03,test0,600519,SH,644.6429451745605,,100,0,0,1050.6812049313453,655.149757223874,65514.9757223874
2018-01-03,test0,601958,SH,6.282284382653217,,100,0,0,2.2568628616691733,6.304853011269909,630.4853011269909
2018-01-03,test0,600549,SH,18.773951622612945,,100,0,0,9.213465758556438,18.86608628019851,1886.6086280198508
2018-01-03,test0,601225,SH,5.843505394255316,,100,0,0,0.8543597811390136,5.852048992066706,585.2048992066706
2018-01-03,test0,002074,SZ,21.722754406986173,,100,0,0,42.56674636218776,22.14842187060805,2214.842187060805
2018-01-03,test0,000898,SZ,4.183327162696664,,100,0,0,-4.91825539525923,4.134144608744072,413.4144608744072
2018-01-03,test0,600606,SH,5.706254993275949,,100,0,0,19.14061167137895,5.8976611099897385,589.7661109989739
2018-01-03,test0,601398,SH,4.52177015532081,,100,0,0,-2.5929352096607516,4.495840803224202,449.5840803224202
2018-01-03,test0,600031,SH,8.47731767128106,,100,0,0,-2.146211143221244,8.455855559848848,845.5855559848848
2018-01-03,test0,002460,SZ,32.415174962443096,,100,0,0,124.23797101941005,33.6575546726372,3365.7554672637198
2018-01-03,test0,600909,SH,6.313998322930264,,100,100,0,-1.1893631407455807,6.302104691522808,630.2104691522808
2018-01-03,test0,601992,SH,5.274798256018718,,100,100,0,-1.1581964887339424,5.2632162911313785,526.3216291131379
2018-01-03,test0,603799,SH,35.99489519725647,,100,100,0,-2.079522999017769,35.97409996726629,3597.4099967266293
2018-01-03,test0,002456,SZ,21.264919727442187,,100,100,0,-1.637756264943846,21.24854216479275,2124.854216479275
2018-01-03,test0,002385,SZ,5.696298719861599,,100,100,0,-1.1708377102826795,5.6845903427587725,568.4590342758772
2018-01-03,test0,002241,SZ,17.018662846820522,,100,100,0,-1.5104067633757268,17.003558779186765,1700.3558779186765
2018-01-03,test0,601229,SH,5.968577990022645,,100,100,0,-1.1790036386090108,5.956787953636555,595.6787953636555
2018-01-03,test0,300027,SZ,8.952346432005749,,100,100,0,-1.2684898460062044,8.939661533545687,893.9661533545686
2018-01-03,test0,002572,SZ,33.451916098250514,,100,100,0,-2.0032565059956653,33.43188353319056,3343.1883533190558
2018-01-03,test0,600233,SH,16.139996984467746,,100,100,0,-1.4840546931264242,16.125156437536482,1612.5156437536482
2018-01-03,test0,000776,SZ,14.934705331243117,,100,100,0,-1.4479067879008767,14.920226263364109,1492.022626336411
